Branch,yr_applied,Product,Price,Population,Poverty,count
Khanapur,2014,Solar Light,15500,223987,28.8,4
Khanapur,2014,Gobar Gas Plant         ,16000,223987,28.8,2
Khanapur,2014,Solar Light,16000,223987,28.8,1
Khanapur,2014,Gobar Gas Plant         ,16300,223987,28.8,1
Khanapur,2014,Solar Light,16300,223987,28.8,2
Khanapur,2015,Solar Light,16300,223987,28.8,2
Khanapur,2016,Solar Light,16300,223987,28.8,2
Khanapur,2017,Solar Light,16300,223987,28.8,4
Khanapur,2015,Solar Light,16500,223987,28.8,6
Khanapur,2014,Solar Light,16746,223987,28.8,4
Khanapur,2015,Solar Light,16750,223987,28.8,1
Khanapur,2012,Solar Light,19800,223987,28.8,2
Khanapur,2013,Solar Light,19800,223987,28.8,3
Khanapur,2012,Gobar Gas Plant         ,20000,223987,28.8,1
Khanapur,2017,Solar Light,20000,223987,28.8,1
Khanapur,2013,Solar Light,20500,223987,28.8,1
Khanapur,2015,Solar Light,21000,223987,28.8,2
Khanapur,2015,Solar Light,23000,223987,28.8,1
Khanapur,2018,Solar Light Selco,24000,223987,28.8,1
Khanapur,2013,Solar Light,25820,223987,28.8,1
Khanapur,2014,Solar Light,25820,223987,28.8,1
Khanapur,2015,Solar Light,26000,223987,28.8,1
Khanapur,2014,Solar Light,26900,223987,28.8,1
Khanapur,2014,Solar Light,32246,223987,28.8,1
Khanapur,2014,Solar Light,33492,223987,28.8,1
Khanapur,2017,Solar Light,64000,223987,28.8,1
Khanapur,2012,Solar Light,8500,223987,28.8,33
Khanapur,2013,Solar Light,8500,223987,28.8,13
Khanapur,2014,Solar Light,9000,223987,28.8,1
Khanapur,2015,Solar Light,9000,223987,28.8,4
Khanapur,2016,Solar Light,9000,223987,28.8,1
Khanapur,2018,Solar Light,9000,223987,28.8,4
Khanapur,2014,Solar Light,9400,223987,28.8,5
Khanapur,2017,Solar Light,9500,223987,28.8,2
Khanapur,2017,Solar Light,9750,223987,28.8,1
KinniGoli,2015,Solar Light,10000,16608,1.6,2
KinniGoli,2017,Solar Light,10000,16608,1.6,2
KinniGoli,2018,Solar Light,10000,16608,1.6,1
KinniGoli,2018,Solar Light,10571,16608,1.6,1
KinniGoli,2017,Solar Light,11300,16608,1.6,20
KinniGoli,2018,Solar Light,11300,16608,1.6,4
KinniGoli,2017,Solar Light,12000,16608,1.6,1
KinniGoli,2018,Solar Light,12500,16608,1.6,1
KinniGoli,2015,Cook Stove,1300,16608,1.6,12
KinniGoli,2016,Solar Light,13500,16608,1.6,1
KinniGoli,2018,Solar Light,13500,16608,1.6,1
KinniGoli,2016,Solar Light,13800,16608,1.6,1
KinniGoli,2018,Solar Light,13800,16608,1.6,1
KinniGoli,2017,Solar Light,139000,16608,1.6,1
KinniGoli,2016,Solar Light,15300,16608,1.6,1
KinniGoli,2017,Solar Light,15500,16608,1.6,3
KinniGoli,2018,Solar Light,15500,16608,1.6,18
KinniGoli,2018,Solar Light Selco,15500,16608,1.6,2
KinniGoli,2017,Solar Light,15750,16608,1.6,15
KinniGoli,2015,Solar Light,16000,16608,1.6,2
KinniGoli,2016,Solar Light,16000,16608,1.6,1
KinniGoli,2015,Solar Light,16300,16608,1.6,4
KinniGoli,2016,Solar Light,16300,16608,1.6,9
KinniGoli,2017,Solar Light,16300,16608,1.6,1
KinniGoli,2015,Solar Light,16500,16608,1.6,1
KinniGoli,2016,Solar Light,16500,16608,1.6,1
KinniGoli,2017,Solar Light,16500,16608,1.6,2
KinniGoli,2018,Solar Light Selco,16500,16608,1.6,6
KinniGoli,2016,Solar Light,16800,16608,1.6,2
KinniGoli,2018,Solar Light,17000,16608,1.6,1
KinniGoli,2015,Solar Light,17800,16608,1.6,1
KinniGoli,2016,Solar Light,19000,16608,1.6,2
KinniGoli,2017,Solar Light,19000,16608,1.6,5
KinniGoli,2018,Solar Light,19000,16608,1.6,4
KinniGoli,2017,Solar Light,19900,16608,1.6,1
KinniGoli,2015,Solar Light,20000,16608,1.6,2
KinniGoli,2016,Solar Light,20000,16608,1.6,1
KinniGoli,2018,Solar Light,20000,16608,1.6,8
KinniGoli,2018,Solar Light Selco,20000,16608,1.6,1
KinniGoli,2016,Solar Light,20300,16608,1.6,1
KinniGoli,2016,Solar Light,20900,16608,1.6,9
KinniGoli,2017,Solar Light,20900,16608,1.6,2
KinniGoli,2015,Solar Light,21000,16608,1.6,2
KinniGoli,2016,Solar Light,21000,16608,1.6,1
KinniGoli,2017,Solar Light,21000,16608,1.6,13
KinniGoli,2018,Solar Light,22000,16608,1.6,1
KinniGoli,2017,Solar Light,23000,16608,1.6,2
KinniGoli,2018,Solar Light,23000,16608,1.6,3
KinniGoli,2018,Solar Light,23400,16608,1.6,1
KinniGoli,2018,Solar Light Selco,24000,16608,1.6,2
KinniGoli,2016,Solar Light,25000,16608,1.6,1
KinniGoli,2017,Solar Light,26000,16608,1.6,1
KinniGoli,2018,Solar Light,26000,16608,1.6,10
KinniGoli,2018,Solar Light Selco,26000,16608,1.6,2
KinniGoli,2015,Solar Light,27500,16608,1.6,1
KinniGoli,2017,Solar Light,28000,16608,1.6,4
KinniGoli,2016,Solar Light,28800,16608,1.6,1
KinniGoli,2015,Solar Light,28900,16608,1.6,1
KinniGoli,2018,Solar Light Selco,29500,16608,1.6,1
KinniGoli,2015,Solar Light,30000,16608,1.6,1
KinniGoli,2017,Solar Light,32652,16608,1.6,1
KinniGoli,2017,Solar Light,32850,16608,1.6,1
KinniGoli,2017,Solar Light,32880,16608,1.6,1
KinniGoli,2017,Solar Light,36000,16608,1.6,4
KinniGoli,2017,Solar Light,36400,16608,1.6,1
KinniGoli,2018,Solar Light,36500,16608,1.6,1
KinniGoli,2017,Solar Light,37500,16608,1.6,1
KinniGoli,2016,Solar Light,37800,16608,1.6,1
KinniGoli,2015,Solar Light,37900,16608,1.6,1
KinniGoli,2015,Solar Light,38150,16608,1.6,1
KinniGoli,2015,Solar Light,38800,16608,1.6,1
KinniGoli,2016,Solar Light,42200,16608,1.6,1
KinniGoli,2018,Solar Light Selco,45000,16608,1.6,3
KinniGoli,2017,Solar Light,46000,16608,1.6,2
KinniGoli,2018,Solar Light Selco,47000,16608,1.6,1
KinniGoli,2016,Solar Light,48000,16608,1.6,1
KinniGoli,2017,Solar Light,54000,16608,1.6,1
KinniGoli,2018,Solar Light,8300,16608,1.6,1
KinniGoli,2017,Solar Light,9000,16608,1.6,3
KinniGoli,2018,Solar Light,9000,16608,1.6,2
KinniGoli,2017,Solar Light,9500,16608,1.6,2
KinniGoli,2015,Solar Light,96000,16608,1.6,1
KinniGoli       ,2013,Gobar Gas Plant         ,10000,16608,1.6,7
KinniGoli       ,2014,Gobar Gas Plant         ,10000,16608,1.6,2
KinniGoli       ,2013,Solar Light,10000,16608,1.6,1
KinniGoli       ,2014,Gobar Gas Plant         ,10500,16608,1.6,7
KinniGoli       ,2012,Solar Light,10500,16608,1.6,1
KinniGoli       ,2014,Cook Stove,1300,16608,1.6,827
KinniGoli       ,2015,Cook Stove,1300,16608,1.6,44
KinniGoli       ,2014,Solar Light,13500,16608,1.6,2
KinniGoli       ,2014,Solar Light,14400,16608,1.6,4
KinniGoli       ,2014,Solar Light,14800,16608,1.6,1
KinniGoli       ,2013,Solar Light,14900,16608,1.6,1
KinniGoli       ,2013,Gobar Gas Plant         ,15000,16608,1.6,1
KinniGoli       ,2014,Gobar Gas Plant         ,15000,16608,1.6,2
KinniGoli       ,2014,Solar Light,15300,16608,1.6,3
KinniGoli       ,2013,Solar Light,15500,16608,1.6,3
KinniGoli       ,2014,Solar Light,16746,16608,1.6,3
KinniGoli       ,2014,Solar Light,16750,16608,1.6,5
KinniGoli       ,2013,Solar Light,19800,16608,1.6,5
KinniGoli       ,2012,Solar Light,20000,16608,1.6,1
KinniGoli       ,2013,Solar Light,20000,16608,1.6,3
KinniGoli       ,2013,Solar Light,20500,16608,1.6,1
KinniGoli       ,2014,Solar Light,20500,16608,1.6,2
KinniGoli       ,2014,Solar Light,21000,16608,1.6,5
KinniGoli       ,2013,Solar Light,21500,16608,1.6,1
KinniGoli       ,2012,Solar Light,25300,16608,1.6,1
KinniGoli       ,2013,Solar Light,25300,16608,1.6,2
KinniGoli       ,2014,Solar Light,25900,16608,1.6,4
KinniGoli       ,2014,Cook Stove,2600,16608,1.6,16
KinniGoli       ,2013,Solar Light,26600,16608,1.6,1
KinniGoli       ,2014,Solar Light,27000,16608,1.6,2
KinniGoli       ,2014,Solar Light,29000,16608,1.6,1
KinniGoli       ,2015,Solar Light,30000,16608,1.6,2
KinniGoli       ,2012,Solar Light,45100,16608,1.6,1
KinniGoli       ,2013,Solar Light,45100,16608,1.6,1
KinniGoli       ,2012,Solar Light,6000,16608,1.6,1
KinniGoli       ,2014,Solar Light,7500,16608,1.6,1
KinniGoli       ,2012,Solar Light,8500,16608,1.6,3
KinniGoli       ,2013,Solar Light,8500,16608,1.6,4
KinniGoli       ,2013,Gobar Gas Plant         ,9000,16608,1.6,1
KinniGoli       ,2014,Solar Light,9400,16608,1.6,1
KinniGoli       ,2012,Gobar Gas Plant         ,9500,16608,1.6,1
KinniGoli       ,2013,Gobar Gas Plant         ,9500,16608,1.6,21
Kittur,2015,Solar Light,10000,16144,28.8,17
Kittur,2016,Solar Light,10000,16144,28.8,4
Kittur,2017,Solar Light,10000,16144,28.8,3
Kittur,2017,Solar Light,10300,16144,28.8,8
Kittur,2018,Solar Light,11000,16144,28.8,1
Kittur,2018,Solar Light,11500,16144,28.8,15
Kittur,2018,Solar Light Selco,11500,16144,28.8,20
Kittur,2017,Solar Light,11800,16144,28.8,31
Kittur,2017,Solar Light,12500,16144,28.8,4
Kittur,2018,Solar Light,12500,16144,28.8,8
Kittur,2017,Solar Light,12800,16144,28.8,4
Kittur,2015,Cook Stove,1300,16144,28.8,5
Kittur,2016,Cook Stove,1300,16144,28.8,2
Kittur,2017,Solar Light,13989,16144,28.8,2
Kittur,2017,Solar Light,14300,16144,28.8,4
Kittur,2018,Solar Light,14500,16144,28.8,2
Kittur,2018,Solar Light Selco,14500,16144,28.8,1
Kittur,2017,Solar Light,14750,16144,28.8,7
Kittur,2015,Solar Light,15000,16144,28.8,8
Kittur,2016,Solar Light,15000,16144,28.8,1
Kittur,2017,Solar Light,15000,16144,28.8,3
Kittur,2018,Solar Light,15000,16144,28.8,2
Kittur,2017,Solar Light,15500,16144,28.8,1
Kittur,2018,Solar Light,15500,16144,28.8,4
Kittur,2015,Solar Light,16000,16144,28.8,1
Kittur,2017,Solar Light,16500,16144,28.8,4
Kittur,2018,Solar Light,19000,16144,28.8,1
Kittur,2015,Solar Light,20000,16144,28.8,1
Kittur,2016,Solar Light,20000,16144,28.8,2
Kittur,2018,Solar Light,20000,16144,28.8,1
Kittur,2018,Solar Light Selco,20000,16144,28.8,1
Kittur,2017,Solar Light,23000,16144,28.8,1
Kittur,2018,Cook Stove,2350,16144,28.8,128
Kittur,2018,Greenway Jumbo Stove GJS1,2350,16144,28.8,58
Kittur,2017,Solar Light,25000,16144,28.8,1
Kittur,2018,Solar Light,25000,16144,28.8,1
Kittur,2018,Solar Light Selco,25000,16144,28.8,1
Kittur,2015,Solar Light,30000,16144,28.8,1
Kittur,2016,Solar Light,30000,16144,28.8,1
Kittur,2017,Solar Light,30000,16144,28.8,4
Kittur,2015,Solar Light,40000,16144,28.8,1
Kittur,2018,Solar Light,8000,16144,28.8,33
Kittur,2018,Solar Light Selco,8000,16144,28.8,36
Kittur,2017,Solar Light,8375,16144,28.8,2
Kittur,2017,Solar Light,8500,16144,28.8,82
Kittur,2018,Solar Light,8500,16144,28.8,2
Kittur,2017,Solar Light,8723,16144,28.8,2
Kittur,2017,Solar Light,9500,16144,28.8,2
Kolar,2015,Solar Light,10000,246948,10,8
Kolar,2016,Solar Light,10000,246948,10,1
Kolar,2018,Solar Light,12000,246948,10,1
Kolar,2017,Cook Stove,1240,246948,10,1126
Kolar,2018,Cook Stove,1240,246948,10,171
Kolar,2018,Solar Light,12500,246948,10,1
Kolar,2016,Cook Stove,1300,246948,10,164
Kolar,2017,Cook Stove,1300,246948,10,3
Kolar,2017,Solar Light,14000,246948,10,1
Kolar,2018,Solar Light,14500,246948,10,1
Kolar,2015,Solar Light,15000,246948,10,2
Kolar,2017,Solar Light,15500,246948,10,2
Kolar,2018,Solar Light,15500,246948,10,1
Kolar,2017,Solar Light,15750,246948,10,1
Kolar,2015,Solar Light,16000,246948,10,1
Kolar,2016,Solar Light,16000,246948,10,2
Kolar,2015,Solar Light,20000,246948,10,1
Kolar,2016,Cook Stove,2350,246948,10,1
Kolar,2017,Cook Stove,2350,246948,10,879
Kolar,2018,Cook Stove,2350,246948,10,215
Kolar,2018,Greenway Jumbo Stove GJS1,2350,246948,10,590
Kolar,2015,Solar Light,25000,246948,10,2
Kolar,2016,Solar Light,25000,246948,10,1
Kolar,2018,Solar Light,9000,246948,10,2
Kollegal,2013,Gobar Gas Plant         ,10000,289638,1.6,2
Kollegal,2014,Gobar Gas Plant         ,10000,289638,1.6,1
Kollegal,2013,Solar Light,10000,289638,1.6,3
Kollegal,2014,Solar Light,10000,289638,1.6,8
Kollegal,2015,Solar Light,10000,289638,1.6,4
Kollegal,2016,Solar Light,10000,289638,1.6,1
Kollegal,2017,Solar Light,10000,289638,1.6,13
Kollegal,2018,Solar Light,10000,289638,1.6,10
Kollegal,2017,Solar Light,10500,289638,1.6,5
Kollegal,2018,Solar Light,10500,289638,1.6,26
Kollegal,2018,Solar Light Selco,10500,289638,1.6,11
Kollegal,2017,Solar Light,11000,289638,1.6,7
Kollegal,2015,Solar Light,11164,289638,1.6,1
Kollegal,2017,Solar Light,12000,289638,1.6,26
Kollegal,2016,Solar Light,12451,289638,1.6,1
Kollegal,2016,Solar Light,12500,289638,1.6,2
Kollegal,2017,Solar Light,12500,289638,1.6,1
Kollegal,2014,Cook Stove,1300,289638,1.6,122
Kollegal,2015,Cook Stove,1300,289638,1.6,94
Kollegal,2017,Cook Stove,1300,289638,1.6,2
Kollegal,2018,Cook Stove,1300,289638,1.6,1
Kollegal,2017,Solar Light,13800,289638,1.6,2
Kollegal,2018,Solar Light,14500,289638,1.6,4
Kollegal,2014,Solar Light,15000,289638,1.6,3
Kollegal,2015,Solar Light,15000,289638,1.6,1
Kollegal,2016,Solar Light,15000,289638,1.6,1
Kollegal,2018,Solar Light,15000,289638,1.6,1
Kollegal,2018,Solar Light,15500,289638,1.6,2
Kollegal,2018,Solar Light Selco,15500,289638,1.6,1
Kollegal,2018,Solar Light,16000,289638,1.6,1
Kollegal,2017,Solar Light,16300,289638,1.6,2
Kollegal,2017,Solar Light,16500,289638,1.6,1
Kollegal,2016,Solar Light,16800,289638,1.6,2
Kollegal,2018,Solar Light,19000,289638,1.6,1
Kollegal,2014,Solar Light,20000,289638,1.6,5
Kollegal,2015,Solar Light,20000,289638,1.6,1
Kollegal,2016,Solar Light,20000,289638,1.6,2
Kollegal,2018,Solar Light,20000,289638,1.6,1
Kollegal,2018,Cook Stove,2350,289638,1.6,59
Kollegal,2018,Greenway Jumbo Stove GJS1,2350,289638,1.6,136
Kollegal,2017,Solar Light,23500,289638,1.6,2
Kollegal,2017,Solar Light,24000,289638,1.6,1
Kollegal,2013,Solar Light,25000,289638,1.6,2
Kollegal,2014,Solar Light,25000,289638,1.6,3
Kollegal,2015,Solar Light,25000,289638,1.6,1
Kollegal,2016,Solar Light,25000,289638,1.6,1
Kollegal,2015,Cook Stove,2600,289638,1.6,1
Kollegal,2015,Solar Light,26000,289638,1.6,1
Kollegal,2018,Solar Light,29000,289638,1.6,1
Kollegal,2016,Solar Light,31512,289638,1.6,1
Kollegal,2017,Solar Light,32500,289638,1.6,2
Kollegal,2017,Solar Light,33424,289638,1.6,1
Kollegal,2017,Solar Light,36000,289638,1.6,2
Kollegal,2016,Solar Light,40000,289638,1.6,1
Kollegal,2017,Solar Light,40300,289638,1.6,1
Kollegal,2016,Solar Light,50000,289638,1.6,1
Kollegal,2018,Solar Light,7500,289638,1.6,1
Kollegal,2018,Solar Light Selco,7500,289638,1.6,1
Kollegal,2018,Solar Light,8000,289638,1.6,1
Kollegal,2017,Solar Light,9000,289638,1.6,5
Kollegal,2018,Solar Light,9000,289638,1.6,42
Kollegal,2018,Solar Light Selco,9000,289638,1.6,20
Koppa,2016,Solar Light,10000,79889,14.7,1
Koppa,2017,Solar Light,10000,79889,14.7,1
Koppa,2017,Solar Light,10800,79889,14.7,1
Koppa,2017,Solar Light,11732,79889,14.7,2
Koppa,2015,Solar Light,11800,79889,14.7,24
Koppa,2016,Solar Light,11800,79889,14.7,20
Koppa,2017,Solar Light,11800,79889,14.7,1
Koppa,2018,Solar Light,11800,79889,14.7,1
Koppa,2015,Solar Light,12000,79889,14.7,5
Koppa,2016,Solar Light,12000,79889,14.7,1
Koppa,2017,Solar Light,12000,79889,14.7,9
Koppa,2017,Cook Stove,1240,79889,14.7,161
Koppa,2018,Solar Light,12500,79889,14.7,7
Koppa,2015,Solar Light,12800,79889,14.7,15
Koppa,2016,Solar Light,12800,79889,14.7,14
Koppa,2017,Solar Light,12800,79889,14.7,163
Koppa,2018,Solar Light,12800,79889,14.7,22
Koppa,2018,Solar Light Selco,12850,79889,14.7,1
Koppa,2015,Cook Stove,1300,79889,14.7,400
Koppa,2016,Cook Stove,1300,79889,14.7,25
Koppa,2017,Cook Stove,1300,79889,14.7,17
Koppa,2018,Solar Light,13500,79889,14.7,1
Koppa,2015,Solar Light,13800,79889,14.7,17
Koppa,2016,Solar Light,13800,79889,14.7,26
Koppa,2017,Solar Light,13800,79889,14.7,226
Koppa,2018,Solar Light,13800,79889,14.7,141
Koppa,2018,Solar Light Selco,13800,79889,14.7,1
Koppa,2015,Solar Light,14000,79889,14.7,1
Koppa,2017,Solar Light,14000,79889,14.7,1
Koppa,2015,Solar Light,14800,79889,14.7,58
Koppa,2016,Solar Light,14800,79889,14.7,140
Koppa,2017,Solar Light,14800,79889,14.7,128
Koppa,2018,Solar Light,14800,79889,14.7,1
Koppa,2017,Solar Light,15000,79889,14.7,1
Koppa,2016,Solar Light,15300,79889,14.7,1
Koppa,2017,Solar Light,15300,79889,14.7,1
Koppa,2018,Solar Light,15700,79889,14.7,1
Koppa,2017,Solar Light,15750,79889,14.7,77
Koppa,2018,Solar Light,15750,79889,14.7,88
Koppa,2018,Solar Light Selco,15750,79889,14.7,2
Koppa,2018,Solar Light Selco,15800,79889,14.7,1
Koppa,2017,Solar Light,15900,79889,14.7,1
Koppa,2015,Solar Light,16300,79889,14.7,18
Koppa,2016,Solar Light,16300,79889,14.7,15
Koppa,2017,Solar Light,16300,79889,14.7,21
Koppa,2016,Solar Light,16746,79889,14.7,1
Koppa,2016,Solar Light,16800,79889,14.7,2
Koppa,2017,Solar Light,16800,79889,14.7,3
Koppa,2015,Solar Light,18100,79889,14.7,1
Koppa,2015,Solar Light,20000,79889,14.7,1
Koppa,2016,Solar Light,20000,79889,14.7,2
Koppa,2017,Solar Light,20000,79889,14.7,1
Koppa,2016,Solar Light,20300,79889,14.7,1
Koppa,2015,Solar Light,21000,79889,14.7,24
Koppa,2016,Solar Light,21000,79889,14.7,8
Koppa,2017,Solar Light,21000,79889,14.7,31
Koppa,2018,Solar Light,21000,79889,14.7,7
Koppa,2017,Solar Light,21800,79889,14.7,1
Koppa,2015,Solar Light,22000,79889,14.7,1
Koppa,2017,Solar Light,22800,79889,14.7,3
Koppa,2015,Solar Light,23000,79889,14.7,3
Koppa,2016,Solar Light,23000,79889,14.7,2
Koppa,2017,Solar Light,23000,79889,14.7,6
Koppa,2017,Cook Stove,2350,79889,14.7,909
Koppa,2018,Cook Stove,2350,79889,14.7,278
Koppa,2018,Greenway Jumbo Stove GJS1,2350,79889,14.7,20
Koppa,2017,Solar Light,23700,79889,14.7,1
Koppa,2017,Solar Light,24000,79889,14.7,1
Koppa,2017,Solar Light,25000,79889,14.7,1
Koppa,2018,Solar Light,25000,79889,14.7,1
Koppa,2016,Solar Light,25900,79889,14.7,1
Koppa,2018,Solar Light,26500,79889,14.7,1
Koppa,2016,Solar Light,29400,79889,14.7,1
Koppa,2017,Solar Light,29400,79889,14.7,1
Koppa,2015,Solar Light,29800,79889,14.7,1
Koppa,2016,Solar Light,29900,79889,14.7,3
Koppa,2017,Solar Light,38000,79889,14.7,1
Koppa,2017,Solar Light,45000,79889,14.7,1
Koppa,2018,Solar Light,45000,79889,14.7,7
Koppa,2017,Solar Light,46000,79889,14.7,2
Koppa,2017,Solar Light,63000,79889,14.7,2
Koppa,2016,Solar Light,64000,79889,14.7,1
Koppa,2016,Solar Light,65500,79889,14.7,1
Koppa,2015,Solar Light,8400,79889,14.7,5
Koppa,2016,Solar Light,8400,79889,14.7,4
Koppa,2017,Solar Light,8400,79889,14.7,1
Koppa,2015,Solar Light,9000,79889,14.7,4
Koppa,2017,Solar Light,9000,79889,14.7,50
Koppa,2018,Solar Light,9000,79889,14.7,102
Koppa,2018,Solar Light Selco,9000,79889,14.7,4
Koppa,2015,Solar Light,9400,79889,14.7,3
Koppa,2016,Solar Light,9400,79889,14.7,34
Koppa,2017,Solar Light,9400,79889,14.7,43
Koppa,2017,Solar Light,9500,79889,14.7,1
Koppa           ,2012,Gobar Gas Plant         ,10000,79889,14.7,4
Koppa           ,2013,Gobar Gas Plant         ,10000,79889,14.7,37
Koppa           ,2014,Gobar Gas Plant         ,10000,79889,14.7,1
Koppa           ,2015,Gobar Gas Plant         ,10000,79889,14.7,1
Koppa           ,2014,Solar Light,10000,79889,14.7,1
Koppa           ,2014,Solar Light,11000,79889,14.7,1
Koppa           ,2014,Solar Light,11800,79889,14.7,11
Koppa           ,2015,Solar Light,11800,79889,14.7,1
Koppa           ,2013,Gobar Gas Plant         ,12000,79889,14.7,1
Koppa           ,2014,Solar Light,12000,79889,14.7,25
Koppa           ,2015,Solar Light,12000,79889,14.7,3
Koppa           ,2014,Cook Stove,1300,79889,14.7,1294
Koppa           ,2015,Cook Stove,1300,79889,14.7,380
Koppa           ,2014,Solar Light,13800,79889,14.7,1
Koppa           ,2015,Solar Light,13800,79889,14.7,1
Koppa           ,2014,Solar Light,14000,79889,14.7,6
Koppa           ,2012,Solar Light,14200,79889,14.7,4
Koppa           ,2013,Solar Light,14200,79889,14.7,2
Koppa           ,2014,Solar Light,14800,79889,14.7,27
Koppa           ,2015,Solar Light,14800,79889,14.7,3
Koppa           ,2013,Solar Light,15500,79889,14.7,11
Koppa           ,2014,Solar Light,15500,79889,14.7,16
Koppa           ,2014,Gobar Gas Plant         ,16000,79889,14.7,2
Koppa           ,2015,Gobar Gas Plant         ,16000,79889,14.7,10
Koppa           ,2015,Solar Light,16000,79889,14.7,2
Koppa           ,2014,Solar Light,16300,79889,14.7,31
Koppa           ,2015,Solar Light,16300,79889,14.7,2
Koppa           ,2014,Solar Light,16746,79889,14.7,17
Koppa           ,2012,Solar Light,19800,79889,14.7,19
Koppa           ,2013,Solar Light,19800,79889,14.7,22
Koppa           ,2013,Solar Light,20500,79889,14.7,1
Koppa           ,2014,Solar Light,20500,79889,14.7,35
Koppa           ,2014,Solar Light,21000,79889,14.7,22
Koppa           ,2015,Solar Light,21000,79889,14.7,3
Koppa           ,2013,Solar Light,25300,79889,14.7,5
Koppa           ,2014,Solar Light,25754,79889,14.7,2
Koppa           ,2014,Solar Light,25820,79889,14.7,2
Koppa           ,2014,Solar Light,25900,79889,14.7,4
Koppa           ,2013,Solar Light,27800,79889,14.7,1
Koppa           ,2013,Solar Light,30500,79889,14.7,1
Koppa           ,2015,Solar Light,30546,79889,14.7,1
Koppa           ,2013,Solar Light,33800,79889,14.7,1
Koppa           ,2013,Solar Light,36300,79889,14.7,1
Koppa           ,2014,Solar Light,36300,79889,14.7,3
Koppa           ,2014,Solar Light,37246,79889,14.7,1
Koppa           ,2015,Solar Light,37746,79889,14.7,1
Koppa           ,2014,Solar Light,38000,79889,14.7,5
Koppa           ,2013,Gobar Gas Plant         ,4000,79889,14.7,1
Koppa           ,2014,Solar Light,43800,79889,14.7,1
Koppa           ,2013,Gobar Gas Plant         ,5000,79889,14.7,7
Koppa           ,2012,Solar Light,7200,79889,14.7,1
Koppa           ,2013,Solar Light,8000,79889,14.7,1
Koppa           ,2012,Solar Light,8500,79889,14.7,5
Koppa           ,2013,Solar Light,8500,79889,14.7,32
Koppa           ,2013,Solar Light,8700,79889,14.7,1
Koppa           ,2014,Solar Light,8700,79889,14.7,50
Koppa           ,2014,Solar Light,9000,79889,14.7,4
Koppa           ,2014,Solar Light,9300,79889,14.7,2
Koppa           ,2014,Solar Light,9400,79889,14.7,13
Koppal,2013,Gobar Gas Plant         ,10000,298411,40.7,5
Koppal,2014,Gobar Gas Plant         ,10000,298411,40.7,4
Koppal,2015,Gobar Gas Plant         ,10000,298411,40.7,1
Koppal,2013,Solar Light,10000,298411,40.7,4
Koppal,2014,Solar Light,10000,298411,40.7,10
Koppal,2015,Solar Light,10000,298411,40.7,6
Koppal,2017,Solar Light,10027,298411,40.7,1
Koppal,2016,Solar Light,10032,298411,40.7,1
Koppal,2016,Solar Light,10326,298411,40.7,1
Koppal,2015,Solar Light,10900,298411,40.7,1
Koppal,2016,Solar Light,11000,298411,40.7,1
Koppal,2017,Solar Light,11300,298411,40.7,5
Koppal,2018,Solar Light,11300,298411,40.7,2
Koppal,2017,Solar Light,11500,298411,40.7,1
Koppal,2017,Solar Light,11800,298411,40.7,1
Koppal,2015,Solar Light,12000,298411,40.7,14
Koppal,2016,Solar Light,12000,298411,40.7,27
Koppal,2017,Solar Light,12000,298411,40.7,10
Koppal,2018,Solar Light,12000,298411,40.7,3
Koppal,2017,Cook Stove,1240,298411,40.7,8
Koppal,2018,Cook Stove,1240,298411,40.7,68
Koppal,2014,Cook Stove,1300,298411,40.7,368
Koppal,2015,Cook Stove,1300,298411,40.7,30
Koppal,2016,Cook Stove,1300,298411,40.7,255
Koppal,2017,Cook Stove,1300,298411,40.7,45
Koppal,2016,Solar Light,13786,298411,40.7,1
Koppal,2013,Solar Light,15000,298411,40.7,1
Koppal,2017,Solar Light,15115,298411,40.7,1
Koppal,2015,Solar Light,15500,298411,40.7,3
Koppal,2016,Solar Light,15500,298411,40.7,1
Koppal,2017,Solar Light,15750,298411,40.7,4
Koppal,2015,Solar Light,16300,298411,40.7,3
Koppal,2016,Solar Light,16300,298411,40.7,7
Koppal,2017,Solar Light,16300,298411,40.7,9
Koppal,2016,Solar Light,16500,298411,40.7,1
Koppal,2017,Solar Light,16500,298411,40.7,2
Koppal,2015,Solar Light,19250,298411,40.7,1
Koppal,2015,Solar Light,19500,298411,40.7,2
Koppal,2017,Solar Light,19954,298411,40.7,1
Koppal,2014,Gobar Gas Plant         ,20000,298411,40.7,1
Koppal,2014,Solar Light,20000,298411,40.7,2
Koppal,2017,Solar Light,20000,298411,40.7,6
Koppal,2018,Solar Light,20000,298411,40.7,3
Koppal,2014,Solar Light,21000,298411,40.7,1
Koppal,2015,Solar Light,21000,298411,40.7,7
Koppal,2016,Solar Light,21000,298411,40.7,4
Koppal,2017,Solar Light,21000,298411,40.7,4
Koppal,2016,Solar Light,22000,298411,40.7,8
Koppal,2017,Solar Light,22000,298411,40.7,10
Koppal,2016,Cook Stove,2350,298411,40.7,9
Koppal,2017,Cook Stove,2350,298411,40.7,47
Koppal,2018,Cook Stove,2350,298411,40.7,25
Koppal,2018,Greenway Jumbo Stove GJS1,2350,298411,40.7,1
Koppal,2013,Gobar Gas Plant         ,25000,298411,40.7,1
Koppal,2015,Solar Light,25000,298411,40.7,1
Koppal,2017,Solar Light,25000,298411,40.7,1
Koppal,2014,Cook Stove,2600,298411,40.7,4
Koppal,2017,Solar Light,26000,298411,40.7,5
