emp_name,hours_worked,hourly_rate_emp,total_wage,total_tips,hourly_rate_avg,tips_avg,source,quarterly_salary,hours_per_week,calculated_salary,delta,wages_outlier_flag1,wages_outlier_flag2,wages_outlier_flag3,wages_outlier_flag4,wages_outlier_flag5,wages_outlier_flag6,wages_outlier_flag7,hours_outlier_flag1,hours_outlier_flag2,total_wages_outlier_flag1,total_tips_outlier_flag1,hourly_rate_avg_outlier_flag1,tips_avg_outlier_flag1,missing_flag1_total_wages,missing_flag2_wage_rate,missing_flag3_hours_worked
FT MARE DC LLC / Fiola Mare,40.0,7.0,280.0,0.0,7.0,0.0,Manual,280.0,3.3333333333333335,280.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,40.0,11.5,460.0,0.0,11.5,0.0,Manual,460.0,3.3333333333333335,460.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,19.3,19.0,366.7,0.0,19.0,0.0,Manual,366.7,1.6083333333333334,366.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,123.8,12.5,1547.5,0.0,12.5,0.0,Manual,1547.5,10.316666666666666,1547.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,11.81,14.5,171.25,0.0,14.5,0.0,Manual,171.25,0.9841666666666667,171.245,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,74.95,15.0,1124.25,0.0,15.0,0.0,Manual,1124.25,6.245833333333334,1124.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,465.7,5.0,2328.5,25867.16,60.54,55.54,Manual,28195.66,38.80833333333333,2328.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,77.86,7.0,545.02,0.0,7.0,0.0,Manual,545.02,6.488333333333333,545.02,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,77.27,12.5,965.88,0.0,12.5,0.0,Manual,965.88,6.439166666666666,965.875,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,6.1,14.5,88.45,0.0,14.5,0.0,Manual,88.45,0.5083333333333333,88.44999999999999,1.4210854715202004e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,4.04,15.0,60.6,0.0,15.0,0.0,Manual,60.6,0.33666666666666667,60.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,48.12,5.0,240.6,5801.32,12.556000000000001,12.056000000000001,Manual,6041.92,4.01,240.6,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
FT MARE DC LLC / Fiola Mare,78.47,7.0,549.29,0.0,7.0,0.0,Manual,549.29,6.539166666666667,549.29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,13.21,12.5,165.13,0.0,12.5,0.0,Manual,165.13,1.1008333333333333,165.125,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,35.53,14.5,515.19,0.0,14.5,0.0,Manual,515.19,2.9608333333333334,515.1850000000001,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,60.56,15.0,908.4,0.0,15.0,0.0,Manual,908.4,5.046666666666667,908.4000000000001,1.1368683772161603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,360.45,5.0,1802.25,18738.7,56.99,51.99,Manual,20540.95,30.037499999999998,1802.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,58.6,7.0,410.2,0.0,7.0,0.0,Manual,410.2,4.883333333333334,410.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,94.22,12.5,1177.75,0.0,12.5,0.0,Manual,1177.75,7.851666666666667,1177.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,12.69,14.5,184.01,0.0,14.5,0.0,Manual,184.01,1.0574999999999999,184.005,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,14.68,15.0,220.2,0.0,15.0,0.0,Manual,220.2,1.2233333333333334,220.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,36.0,5.0,180.0,2032.15,61.45,56.45,Manual,2212.15,3.0,180.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,13.13,12.5,164.13,0.0,12.5,0.0,Manual,164.13,1.0941666666666667,164.125,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,69.74,15.0,1046.1,0.0,15.0,0.0,Manual,1046.1,5.8116666666666665,1046.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,461.29,5.0,2306.45,29246.12,68.4,63.4,Manual,31552.57,38.44083333333334,2306.4500000000003,4.547473508864641e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,80.0,7.0,560.0,0.0,7.0,0.0,Manual,560.0,6.666666666666667,560.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,190.32,12.5,2379.0,0.0,12.5,0.0,Manual,2379.0,15.86,2379.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,20.55,14.5,297.98,0.0,14.5,0.0,Manual,297.98,1.7125000000000001,297.975,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,18.71,15.0,280.65,0.0,15.0,0.0,Manual,280.65,1.5591666666666668,280.65000000000003,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,464.43,5.0,2322.15,3041.5490000000004,70.49,65.49,Manual,32737.640000000003,38.7025,2322.15,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,80.0,7.0,560.0,0.0,7.0,0.0,Manual,560.0,6.666666666666667,560.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,217.5,12.5,2718.75,0.0,12.5,0.0,Manual,2718.75,18.125,2718.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,7.93,14.5,114.99,0.0,14.5,0.0,Manual,114.99,0.6608333333333333,114.985,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,15.57,15.0,233.55,0.0,15.0,0.0,Manual,233.55,1.2975,233.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,154.1,12.0,1849.2,23013.66,16.134,14.934000000000001,Manual,24862.86,12.841666666666667,1849.1999999999998,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
FT MARE DC LLC / Fiola Mare,305.1,16.0,4881.6,0.0,16.0,0.0,Manual,4881.6,25.425,4881.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,80.0,18.0,1440.0,0.0,18.0,0.0,Manual,1440.0,6.666666666666667,1440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,50.93,24.0,1222.32,0.0,24.0,0.0,Manual,1222.32,4.244166666666667,1222.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,5.42,27.0,146.34,0.0,27.0,0.0,Manual,146.34,0.45166666666666666,146.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,22.46,19.5,437.97,0.0,19.5,0.0,Manual,437.97,1.8716666666666668,437.97,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,4.7,15.0,70.5,0.0,15.0,0.0,Manual,70.5,0.39166666666666666,70.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,13.2,20.0,264.0,0.0,20.0,0.0,Manual,264.0,1.0999999999999999,264.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,64.82,16.0,1037.12,4585.66,86.74,70.74,Manual,5622.78,5.401666666666666,1037.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,72.14,18.0,1298.52,0.0,18.0,0.0,Manual,1298.52,6.011666666666667,1298.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,1.88,24.0,45.12,0.0,24.0,0.0,Manual,45.12,0.15666666666666665,45.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,8.0,20.0,160.0,0.0,20.0,0.0,Manual,160.0,0.6666666666666666,160.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,91.51,7.5,686.33,2810.57,38.21,30.71,Manual,3496.9,7.6258333333333335,686.325,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,18.17,15.0,272.55,0.0,15.0,0.0,Manual,272.55,1.5141666666666669,272.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,475.45,5.0,2377.25,15411.28,37.41,32.41,Manual,17788.53,39.62083333333333,2377.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,80.0,7.5,600.0,0.0,7.5,0.0,Manual,600.0,6.666666666666667,600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,201.98,12.5,2524.75,0.0,12.5,0.0,Manual,2524.75,16.831666666666667,2524.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,18.93,15.0,283.95,0.0,15.0,0.0,Manual,283.95,1.5775,283.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,426.78,5.0,2133.9,11078.82,30.96,25.96,Manual,13212.72,35.565,2133.8999999999996,4.547473508864641e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,52.47,7.5,393.53,0.0,7.5,0.0,Manual,393.53,4.3725,393.525,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,70.04,12.5,875.5,0.0,12.5,0.0,Manual,875.5,5.836666666666667,875.5000000000001,1.1368683772161603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,8.45,15.0,126.75,0.0,15.0,0.0,Manual,126.75,0.7041666666666666,126.74999999999999,1.4210854715202004e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,321.47,5.0,1607.35,7879.26,29.51,24.51,Manual,9486.61,26.78916666666667,1607.3500000000001,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,78.02,7.5,585.15,0.0,7.5,0.0,Manual,585.15,6.501666666666666,585.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,6.65,15.0,99.75,0.0,15.0,0.0,Manual,99.75,0.5541666666666667,99.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,23.2,12.5,290.0,0.0,12.5,0.0,Manual,290.0,1.9333333333333333,290.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,0.07,22.5,1.58,0.0,22.5,0.0,Manual,1.58,0.005833333333333334,1.5750000000000002,0.004999999999999893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,33.54,5.0,167.7,2309.49,73.86,68.86,Manual,2477.1899999999996,2.795,167.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,58.49,6.0,350.94,0.0,6.0,0.0,Manual,350.94,4.8741666666666665,350.94,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,69.37,7.5,520.28,0.0,7.5,0.0,Manual,520.28,5.780833333333334,520.2750000000001,0.004999999999881766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,2.0,15.0,30.0,0.0,15.0,0.0,Manual,30.0,0.16666666666666666,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,58.85,10.0,588.5,828.09,24.07,14.07,Manual,1416.5900000000001,4.904166666666667,588.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,5.73,28.25,161.87,0.0,28.25,0.0,Manual,161.87,0.47750000000000004,161.8725,0.0024999999999977263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,30.24,10.0,302.4,302.27,20.0,10.0,Manual,604.67,2.52,302.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,20.15,15.0,302.25,0.0,15.0,0.0,Manual,302.25,1.6791666666666665,302.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,42.96,10.0,429.6,514.44,21.97,11.97,Manual,944.0400000000001,3.58,429.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,6.73,15.0,100.95,0.0,15.0,0.0,Manual,100.95,0.5608333333333334,100.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,381.4,5.0,1907.0,15813.59,46.46,41.46,Manual,17720.59,31.78333333333333,1907.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,78.43,7.5,588.23,0.0,7.5,0.0,Manual,588.23,6.535833333333334,588.225,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,36.93,8.5,313.91,0.0,8.5,0.0,Manual,313.91,3.0775,313.905,0.005000000000052296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,36.51,15.0,547.65,0.0,15.0,0.0,Manual,547.65,3.0425,547.65,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,86.74,12.5,1084.25,0.0,12.5,0.0,Manual,1084.25,7.228333333333333,1084.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,316.45,5.0,1582.25,15471.99,53.89,48.89,Manual,17054.239999999998,26.370833333333334,1582.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,57.55,6.0,345.3,0.0,6.0,0.0,Manual,345.3,4.795833333333333,345.29999999999995,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,52.36,8.5,445.06,0.0,8.5,0.0,Manual,445.06,4.363333333333333,445.06,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,13.91,16.0,222.56,0.0,16.0,0.0,Manual,222.56,1.1591666666666667,222.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,115.77,12.5,1447.13,0.0,12.5,0.0,Manual,1447.13,9.647499999999999,1447.125,0.005000000000109139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,11.38,13.5,153.63,0.0,13.5,0.0,Manual,153.63,0.9483333333333334,153.63000000000002,2.842170943040401e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,2.04,22.5,45.9,0.0,22.5,0.0,Manual,45.9,0.17,45.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,86.68,15.0,1300.2,0.0,15.0,0.0,Manual,1300.2,7.223333333333334,1300.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,76.22,5.0,381.1,8764.81,11.999,11.499,Manual,9145.91,6.351666666666667,381.1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
FT MARE DC LLC / Fiola Mare,78.42,7.5,588.15,0.0,7.5,0.0,Manual,588.15,6.535,588.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,80.0,8.5,680.0,0.0,8.5,0.0,Manual,680.0,6.666666666666667,680.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,22.78,16.0,364.48,0.0,16.0,0.0,Manual,364.48,1.8983333333333334,364.48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,32.33,12.5,404.13,0.0,12.5,0.0,Manual,404.13,2.6941666666666664,404.125,0.0049999999999954525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,26.0,15.0,390.0,0.0,15.0,0.0,Manual,390.0,2.1666666666666665,390.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,541.5,5.0,2707.5,18336.27,38.86,33.86,Manual,21043.77,45.125,2707.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,134.4,12.5,1680.0,0.0,12.5,0.0,Manual,1680.0,11.200000000000001,1680.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,18.5,15.0,277.5,0.0,15.0,0.0,Manual,277.5,1.5416666666666667,277.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,393.69,5.0,1968.45,20208.33,56.33,51.33,Manual,22176.780000000002,32.8075,1968.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,151.58,7.5,1136.85,0.0,7.5,0.0,Manual,1136.85,12.631666666666668,1136.8500000000001,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,129.04,12.5,1613.0,0.0,12.5,0.0,Manual,1613.0,10.753333333333332,1613.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,57.65,15.0,864.75,0.0,15.0,0.0,Manual,864.75,4.804166666666666,864.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,75.31,5.0,376.55,1955.94,30.97,25.97,Manual,2332.4900000000002,6.275833333333334,376.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,72.47,17.0,1231.99,0.0,17.0,0.0,Manual,1231.99,6.039166666666667,1231.99,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,105.99,5.0,529.95,3178.75,34.99,29.99,Manual,3708.7,8.8325,529.9499999999999,1.1368683772161603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,397.65,5.0,1988.25,20011.49,55.32,50.32,Manual,21999.74,33.137499999999996,1988.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,80.0,7.5,600.0,0.0,7.5,0.0,Manual,600.0,6.666666666666667,600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,80.0,8.5,680.0,0.0,8.5,0.0,Manual,680.0,6.666666666666667,680.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,26.03,15.0,390.45,0.0,15.0,0.0,Manual,390.45,2.169166666666667,390.45000000000005,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,24.56,16.0,392.96,0.0,16.0,0.0,Manual,392.96,2.0466666666666664,392.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,124.53,12.5,1556.63,0.0,12.5,0.0,Manual,1556.63,10.3775,1556.625,0.005000000000109139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,400.0,5.0,2000.0,18432.79,51.08,46.08,Manual,20432.79,33.333333333333336,2000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,80.0,7.5,600.0,0.0,7.5,0.0,Manual,600.0,6.666666666666667,600.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,79.43,8.5,675.16,0.0,8.5,0.0,Manual,675.16,6.6191666666666675,675.1550000000001,0.004999999999881766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,14.9,15.0,223.5,0.0,15.0,0.0,Manual,223.5,1.2416666666666667,223.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,8.29,16.0,132.64,0.0,16.0,0.0,Manual,132.64,0.6908333333333333,132.64,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,84.21,12.5,1052.63,0.0,12.5,0.0,Manual,1052.63,7.017499999999999,1052.625,0.005000000000109139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,76.6,5.0,383.0,2805.3,41.62,36.62,Manual,3188.3,6.383333333333333,383.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,0.34,12.5,4.25,0.0,12.5,0.0,Manual,4.25,0.028333333333333335,4.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,385.47,5.0,1927.35,22021.58,62.13,57.13,Manual,23948.93,32.1225,1927.3500000000001,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,76.15,8.0,609.2,0.0,8.0,0.0,Manual,609.2,6.345833333333334,609.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,80.0,9.0,720.0,0.0,9.0,0.0,Manual,720.0,6.666666666666667,720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,36.12,12.5,451.5,0.0,12.5,0.0,Manual,451.5,3.01,451.49999999999994,5.684341886080802e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,4.97,15.5,77.04,0.0,15.5,0.0,Manual,77.04,0.4141666666666666,77.035,0.005000000000009663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,4.74,16.5,78.21,0.0,16.5,0.0,Manual,78.21,0.395,78.21000000000001,1.4210854715202004e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,110.51,5.0,552.55,28323.4,26.130000000000003,25.630000000000003,Manual,28875.95,9.209166666666667,552.5500000000001,1.1368683772161603e-13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
FT MARE DC LLC / Fiola Mare,251.97,9.0,2267.73,0.0,9.0,0.0,Manual,2267.73,20.9975,2267.73,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,191.39,12.5,2392.38,0.0,12.5,0.0,Manual,2392.38,15.949166666666665,2392.375,0.005000000000109139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,52.09,20.0,1041.8,0.0,20.0,0.0,Manual,1041.8,4.340833333333333,1041.8000000000002,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,144.45,16.5,2383.43,0.0,16.5,0.0,Manual,2383.43,12.0375,2383.4249999999997,0.005000000000109139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,7.52,15.0,112.8,0.0,15.0,0.0,Manual,112.8,0.6266666666666666,112.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,39.87,16.0,637.92,0.0,16.0,0.0,Manual,637.92,3.3225,637.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,7.02,9.0,63.18,207.78,38.6,29.6,Manual,270.96,0.585,63.17999999999999,7.105427357601002e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,56.08,15.0,841.2,0.0,15.0,0.0,Manual,841.2,4.673333333333333,841.1999999999999,1.1368683772161603e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,372.09,5.0,1860.45,28748.29,82.26,77.26,Manual,30608.74,31.007499999999997,1860.4499999999998,2.2737367544323206e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,328.87,12.5,4110.88,0.0,12.5,0.0,Manual,4110.88,27.405833333333334,4110.875,0.005000000000109139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FT MARE DC LLC / Fiola Mare,100.94,20.0,2018.8,0.0,20.0,0.0,Manual,2018.8,8.411666666666667,2018.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
