"","district","branch","yr_applied","mo_applied","product","population","poverty","price","count","loan_per_branch","agg_date","pop_wt","weighted_loans_bybranchprod","weighted_count_bybranchprod","hml_cookstove","hml_gobargas","hml_jumbostove","hml_solarlight"
"1358","Bellary","Sandur",2017,2,"SolarLight",181097,40.8,230,1.333333,306.6667,"2017-02-01",0.5112301,156.7772,0.6816401,"Medium","Low","Medium","Medium"
"1359","Bellary","Kudligi",2014,7,"CookStove",255932,40.8,301.5,24,7236,"2014-07-01",0.7224865,5227.913,17.33968,"Medium","Low","Medium","Medium"
"1360","Bellary","Sandur",2016,11,"SolarLight",181097,40.8,280,1,280,"2016-11-01",0.5112301,143.1444,0.5112301,"Medium","Low","Medium","Medium"
"1361","Bellary","Hagaribommanahalli",2017,1,"CookStove",188238,40.8,161,1,161,"2017-01-01",0.5313889,85.55361,0.5313889,"Medium","Low","Medium","Medium"
"1362","Bellary","Huvinahadagali",2017,12,"SolarLight",27967,40.8,118,2,236,"2017-12-01",0.0789498,18.63215,0.1578996,"Medium","Low","Medium","Medium"
"1363","Bellary","Huvinahadagali",2015,1,"CookStove",27967,40.8,161,5,805,"2015-01-01",0.0789498,63.55459,0.394749,"Medium","Low","Medium","Medium"
"1364","Bellary","Sandur",2016,4,"SolarLight",181097,40.8,107,1,107,"2016-04-01",0.5112301,54.70162,0.5112301,"Medium","Low","Medium","Medium"
"1365","Bellary","Kudligi",2015,1,"CookStove",255932,40.8,301.5,15,4522.5,"2015-01-01",0.7224865,3267.445,10.8373,"Medium","Low","Medium","Medium"
"1366","Bellary","Siruguppa",2016,3,"SolarLight",190388,40.8,631,1,631,"2016-03-01",0.5374582,339.1361,0.5374582,"Medium","Low","Medium","Medium"
"1367","Bellary","Kudligi",2018,8,"SolarLight",255932,40.8,940,1,940,"2018-08-01",0.7224865,679.1373,0.7224865,"Medium","Low","Medium","Medium"
"1368","Bellary","Sandur",2014,10,"GobarGasPlant",181097,40.8,240,3,720,"2014-10-01",0.5112301,368.0857,1.53369,"Medium","Low","Medium","Medium"
"1369","Bellary","Siruguppa",2015,1,"GobarGasPlant",190388,40.8,10,1,10,"2015-01-01",0.5374582,5.374582,0.5374582,"Medium","Low","Medium","Medium"
"1370","Bellary","Siruguppa",2015,7,"SolarLight",190388,40.8,365,1,365,"2015-07-01",0.5374582,196.1723,0.5374582,"Medium","Low","Medium","Medium"
"1371","Bellary","Kudligi",2015,2,"CookStove",255932,40.8,301.5,5.5,1658.25,"2015-02-01",0.7224865,1198.063,3.973676,"Medium","Low","Medium","Medium"
"1372","Bellary","Kudligi",2017,11,"CookStove",255932,40.8,133,3,399,"2017-11-01",0.7224865,288.2721,2.167459,"Medium","Low","Medium","Medium"
"1373","Bellary","Hosapete",2017,12,"CookStove",188965,40.8,133,21,2793,"2017-12-01",0.5334412,1489.901,11.20226,"Medium","Low","Medium","Medium"
"1374","Bellary","Siruguppa",2014,12,"GobarGasPlant",190388,40.8,94,1,94,"2014-12-01",0.5374582,50.52108,0.5374582,"Medium","Low","Medium","Medium"
"1375","Bellary","Siruguppa",2017,1,"CookStove",190388,40.8,161,3,483,"2017-01-01",0.5374582,259.5923,1.612375,"Medium","Low","Medium","Medium"
"1376","Bellary","Siruguppa",2014,10,"CookStove",190388,40.8,161,3,483,"2014-10-01",0.5374582,259.5923,1.612375,"Medium","Low","Medium","Medium"
"1377","Bellary","Siruguppa",2015,12,"SolarLight",190388,40.8,385,1,385,"2015-12-01",0.5374582,206.9214,0.5374582,"Medium","Low","Medium","Medium"
"1378","Bellary","Hosapete",2016,6,"SolarLight",188965,40.8,142,1,142,"2016-06-01",0.5334412,75.74865,0.5334412,"Medium","Low","Medium","Medium"
"1379","Bellary","Hosapete",2017,8,"CookStove",188965,40.8,147,59,8673,"2017-08-01",0.5334412,4626.535,31.47303,"Medium","Low","Medium","Medium"
"1380","Bellary","Bellary",2018,6,"CookStove",360484,40.8,133,2,266,"2018-06-01",1.017633,270.6904,2.035266,"Medium","Low","Medium","Medium"
"1381","Bellary","Bellary",2015,3,"GobarGasPlant",360484,40.8,10,1,10,"2015-03-01",1.017633,10.17633,1.017633,"Medium","Low","Medium","Medium"
"1382","Bellary","Hagaribommanahalli",2018,7,"SolarLight",188238,40.8,283,1,283,"2018-07-01",0.5313889,150.3831,0.5313889,"Medium","Low","Medium","Medium"
"1383","Bellary","Hagaribommanahalli",2014,10,"SolarLight",188238,40.8,604,1.5,906,"2014-10-01",0.5313889,481.4383,0.7970833,"Medium","Low","Medium","Medium"
"1384","Bellary","Huvinahadagali",2014,12,"CookStove",27967,40.8,161,31,4991,"2014-12-01",0.0789498,394.0385,2.447444,"Medium","Low","Medium","Medium"
"1385","Bellary","Hagaribommanahalli",2016,12,"CookStove",188238,40.8,161,25,4025,"2016-12-01",0.5313889,2138.84,13.28472,"Medium","Low","Medium","Medium"
"1386","Bellary","Hagaribommanahalli",2018,8,"SolarLight",188238,40.8,254,1,254,"2018-08-01",0.5313889,134.9728,0.5313889,"Medium","Low","Medium","Medium"
"1387","Bellary","Hagaribommanahalli",2014,12,"CookStove",188238,40.8,161,2,322,"2014-12-01",0.5313889,171.1072,1.062778,"Medium","Low","Medium","Medium"
"1388","Bellary","Hagaribommanahalli",2017,7,"SolarLight",188238,40.8,584.5,2.5,1461.25,"2017-07-01",0.5313889,776.492,1.328472,"Medium","Low","Medium","Medium"
"1389","Bellary","Kudligi",2017,8,"SolarLight",255932,40.8,426.8,1.8,768.24,"2017-08-01",0.7224865,555.043,1.300476,"Medium","Low","Medium","Medium"
"1390","Bellary","Kudligi",2015,1,"SolarLight",255932,40.8,285.3333,1,285.3333,"2015-01-01",0.7224865,206.1495,0.7224865,"Medium","Low","Medium","Medium"
"1391","Bellary","Siruguppa",2015,2,"CookStove",190388,40.8,161,16,2576,"2015-02-01",0.5374582,1384.492,8.599332,"Medium","Low","Medium","Medium"
"1392","Bellary","Siruguppa",2015,3,"CookStove",190388,40.8,161,1,161,"2015-03-01",0.5374582,86.53078,0.5374582,"Medium","Low","Medium","Medium"
"1393","Bellary","Siruguppa",2016,12,"CookStove",190388,40.8,161,19,3059,"2016-12-01",0.5374582,1644.085,10.21171,"Medium","Low","Medium","Medium"
"1394","Bellary","Hagaribommanahalli",2015,11,"SolarLight",188238,40.8,335.4286,6.428571,2156.326,"2015-11-01",0.5313889,1145.848,3.416071,"Medium","Low","Medium","Medium"
"1395","Bellary","Huvinahadagali",2016,11,"CookStove",27967,40.8,161,12,1932,"2016-11-01",0.0789498,152.531,0.9473976,"Medium","Low","Medium","Medium"
"1396","Bellary","Huvinahadagali",2014,8,"CookStove",27967,40.8,161,34,5474,"2014-08-01",0.0789498,432.1712,2.684293,"Medium","Low","Medium","Medium"
"1397","Bellary","Huvinahadagali",2017,10,"SolarLight",27967,40.8,909,1,909,"2017-10-01",0.0789498,71.76537,0.0789498,"Medium","Low","Medium","Medium"
"1398","Bellary","Hagaribommanahalli",2018,1,"SolarLight",188238,40.8,259,1,259,"2018-01-01",0.5313889,137.6297,0.5313889,"Medium","Low","Medium","Medium"
"1399","Bellary","Kudligi",2014,9,"CookStove",255932,40.8,161,11,1771,"2014-09-01",0.7224865,1279.524,7.947352,"Medium","Low","Medium","Medium"
"1400","Bellary","Bellary",2018,8,"SolarLight",360484,40.8,940,1,940,"2018-08-01",1.017633,956.575,1.017633,"Medium","Low","Medium","Medium"
"1401","Bellary","Kudligi",2014,9,"SolarLight",255932,40.8,125,3.5,437.5,"2014-09-01",0.7224865,316.0879,2.528703,"Medium","Low","Medium","Medium"
"1402","Bellary","Sandur",2015,6,"SolarLight",181097,40.8,274,1,274,"2015-06-01",0.5112301,140.077,0.5112301,"Medium","Low","Medium","Medium"
"1403","Bellary","Sandur",2017,11,"CookStove",181097,40.8,133,1,133,"2017-11-01",0.5112301,67.99361,0.5112301,"Medium","Low","Medium","Medium"
"1404","Bellary","Kudligi",2014,10,"CookStove",255932,40.8,301.5,12,3618,"2014-10-01",0.7224865,2613.956,8.669838,"Medium","Low","Medium","Medium"
"1405","Bellary","Kudligi",2015,3,"GobarGasPlant",255932,40.8,10,2,20,"2015-03-01",0.7224865,14.44973,1.444973,"Medium","Low","Medium","Medium"
"1406","Bellary","Sandur",2015,5,"SolarLight",181097,40.8,196,1,196,"2015-05-01",0.5112301,100.2011,0.5112301,"Medium","Low","Medium","Medium"
"1407","Bellary","Hagaribommanahalli",2018,2,"SolarLight",188238,40.8,10,2,20,"2018-02-01",0.5313889,10.62778,1.062778,"Medium","Low","Medium","Medium"
"1408","Bellary","Sandur",2016,4,"CookStove",181097,40.8,161,6,966,"2016-04-01",0.5112301,493.8483,3.067381,"Medium","Low","Medium","Medium"
"1409","Bellary","Kudligi",2015,11,"SolarLight",255932,40.8,236,1.333333,314.6667,"2015-11-01",0.7224865,227.3424,0.9633154,"Medium","Low","Medium","Medium"
"1410","Bellary","Kudligi",2014,1,"GobarGasPlant",255932,40.8,10,9,90,"2014-01-01",0.7224865,65.02379,6.502378,"Medium","Low","Medium","Medium"
"1411","Bellary","Kudligi",2013,12,"GobarGasPlant",255932,40.8,10,5,50,"2013-12-01",0.7224865,36.12432,3.612433,"Medium","Low","Medium","Medium"
"1412","Bellary","Kudligi",2015,7,"SolarLight",255932,40.8,529.5,1,529.5,"2015-07-01",0.7224865,382.5566,0.7224865,"Medium","Low","Medium","Medium"
"1413","Bellary","Siruguppa",2018,6,"SolarLight",190388,40.8,10,1,10,"2018-06-01",0.5374582,5.374582,0.5374582,"Medium","Low","Medium","Medium"
"1414","Bellary","Hosapete",2014,12,"CookStove",188965,40.8,161,13,2093,"2014-12-01",0.5334412,1116.492,6.934735,"Medium","Low","Medium","Medium"
"1415","Bellary","Sandur",2018,8,"CookStove",181097,40.8,396,27,10692,"2018-08-01",0.5112301,5466.072,13.80321,"Medium","Low","Medium","Medium"
"1416","Bellary","Hosapete",2017,6,"SolarLight",188965,40.8,142,1.5,213,"2017-06-01",0.5334412,113.623,0.8001618,"Medium","Low","Medium","Medium"
"1417","Bellary","Hagaribommanahalli",2017,3,"SolarLight",188238,40.8,10,4,40,"2017-03-01",0.5313889,21.25555,2.125556,"Medium","Low","Medium","Medium"
"1418","Bellary","Bellary",2014,8,"CookStove",360484,40.8,301.5,24.5,7386.75,"2014-08-01",1.017633,7517,24.93201,"Medium","Low","Medium","Medium"
"1419","Bellary","Hosapete",2014,8,"CookStove",188965,40.8,161,59,9499,"2014-08-01",0.5334412,5067.158,31.47303,"Medium","Low","Medium","Medium"
"1420","Bellary","Bellary",2016,10,"CookStove",360484,40.8,161,22,3542,"2016-10-01",1.017633,3604.456,22.38792,"Medium","Low","Medium","Medium"
"1421","Bellary","Siruguppa",2014,8,"CookStove",190388,40.8,161,1,161,"2014-08-01",0.5374582,86.53078,0.5374582,"Medium","Low","Medium","Medium"
"1422","Bellary","Huvinahadagali",2015,10,"SolarLight",27967,40.8,10,1,10,"2015-10-01",0.0789498,0.789498,0.0789498,"Medium","Low","Medium","Medium"
"1423","Bellary","Huvinahadagali",2017,10,"CookStove",27967,40.8,133,18,2394,"2017-10-01",0.0789498,189.0058,1.421096,"Medium","Low","Medium","Medium"
"1424","Bellary","Kudligi",2014,9,"GobarGasPlant",255932,40.8,125,1,125,"2014-09-01",0.7224865,90.31081,0.7224865,"Medium","Low","Medium","Medium"
"1425","Bellary","Hagaribommanahalli",2018,9,"GreenwayJumboStoveGJS1",188238,40.8,396,2,792,"2018-09-01",0.5313889,420.86,1.062778,"Medium","Low","Medium","Medium"
"1426","Bellary","Kudligi",2014,12,"GobarGasPlant",255932,40.8,346,1,346,"2014-12-01",0.7224865,249.9803,0.7224865,"Medium","Low","Medium","Medium"
"1427","Bellary","Kudligi",2016,11,"CookStove",255932,40.8,161,1,161,"2016-11-01",0.7224865,116.3203,0.7224865,"Medium","Low","Medium","Medium"
"1428","Bellary","Siruguppa",2016,1,"SolarLight",190388,40.8,145,1,145,"2016-01-01",0.5374582,77.93144,0.5374582,"Medium","Low","Medium","Medium"
"1429","Bellary","Siruguppa",2015,10,"SolarLight",190388,40.8,10,1,10,"2015-10-01",0.5374582,5.374582,0.5374582,"Medium","Low","Medium","Medium"
"1430","Bellary","Hagaribommanahalli",2016,11,"SolarLight",188238,40.8,188,4,752,"2016-11-01",0.5313889,399.6044,2.125556,"Medium","Low","Medium","Medium"
"1431","Bellary","Kudligi",2015,6,"CookStove",255932,40.8,161,2,322,"2015-06-01",0.7224865,232.6407,1.444973,"Medium","Low","Medium","Medium"
"1432","Bellary","Huvinahadagali",2015,11,"SolarLight",27967,40.8,10,2,20,"2015-11-01",0.0789498,1.578996,0.1578996,"Medium","Low","Medium","Medium"
"1433","Bellary","Huvinahadagali",2015,2,"SolarLight",27967,40.8,10,1,10,"2015-02-01",0.0789498,0.789498,0.0789498,"Medium","Low","Medium","Medium"
"1434","Bellary","Huvinahadagali",2017,7,"SolarLight",27967,40.8,356,1.666667,593.3333,"2017-07-01",0.0789498,46.84355,0.131583,"Medium","Low","Medium","Medium"
"1435","Bellary","Kudligi",2018,9,"SolarLight",255932,40.8,481.5,2.25,1083.375,"2018-09-01",0.7224865,782.7238,1.625595,"Medium","Low","Medium","Medium"
"1436","Bellary","Kudligi",2016,8,"SolarLight",255932,40.8,258,1,258,"2016-08-01",0.7224865,186.4015,0.7224865,"Medium","Low","Medium","Medium"
"1437","Bellary","Kudligi",2018,9,"GreenwayJumboStoveGJS1",255932,40.8,396,3,1188,"2018-09-01",0.7224865,858.314,2.167459,"Medium","Low","Medium","Medium"
"1438","Bellary","Hagaribommanahalli",2017,6,"SolarLight",188238,40.8,909,3,2727,"2017-06-01",0.5313889,1449.097,1.594167,"Medium","Low","Medium","Medium"
"1439","Bellary","Hagaribommanahalli",2015,2,"GobarGasPlant",188238,40.8,10,1,10,"2015-02-01",0.5313889,5.313889,0.5313889,"Medium","Low","Medium","Medium"
"1440","Bellary","Bellary",2016,11,"CookStove",360484,40.8,161,42,6762,"2016-11-01",1.017633,6881.234,42.74058,"Medium","Low","Medium","Medium"
"1441","Bellary","Hagaribommanahalli",2016,11,"CookStove",188238,40.8,161,17,2737,"2016-11-01",0.5313889,1454.411,9.033611,"Medium","Low","Medium","Medium"
"1442","Bellary","Hagaribommanahalli",2017,11,"SolarLight",188238,40.8,237.3333,2,474.6667,"2017-11-01",0.5313889,252.2326,1.062778,"Medium","Low","Medium","Medium"
"1443","Bellary","Hagaribommanahalli",2017,1,"SolarLight",188238,40.8,187.5,2.5,468.75,"2017-01-01",0.5313889,249.0885,1.328472,"Medium","Low","Medium","Medium"
"1444","Bellary","Kudligi",2017,4,"SolarLight",255932,40.8,526,1,526,"2017-04-01",0.7224865,380.0279,0.7224865,"Medium","Low","Medium","Medium"
"1445","Bellary","Kudligi",2015,11,"CookStove",255932,40.8,301.5,3.5,1055.25,"2015-11-01",0.7224865,762.4039,2.528703,"Medium","Low","Medium","Medium"
"1446","Bellary","Hagaribommanahalli",2017,8,"SolarLight",188238,40.8,472,1,472,"2017-08-01",0.5313889,250.8156,0.5313889,"Medium","Low","Medium","Medium"
"1447","Bellary","Hagaribommanahalli",2014,9,"SolarLight",188238,40.8,464.25,9,4178.25,"2014-09-01",0.5313889,2220.276,4.7825,"Medium","Low","Medium","Medium"
"1448","Bellary","Huvinahadagali",2014,10,"CookStove",27967,40.8,161,55,8855,"2014-10-01",0.0789498,699.1005,4.342239,"Medium","Low","Medium","Medium"
"1449","Bellary","Kudligi",2014,2,"GobarGasPlant",255932,40.8,10,1,10,"2014-02-01",0.7224865,7.224865,0.7224865,"Medium","Low","Medium","Medium"
"1450","Bellary","Hagaribommanahalli",2014,12,"SolarLight",188238,40.8,10,1,10,"2014-12-01",0.5313889,5.313889,0.5313889,"Medium","Low","Medium","Medium"
"1451","Bellary","Hagaribommanahalli",2017,11,"CookStove",188238,40.8,133,41,5453,"2017-11-01",0.5313889,2897.664,21.78694,"Medium","Low","Medium","Medium"
"1452","Bellary","Hagaribommanahalli",2014,9,"CookStove",188238,40.8,404.3333,46.33333,18734.11,"2014-09-01",0.5313889,9955.099,24.62102,"Medium","Low","Medium","Medium"
"1453","Bellary","Hagaribommanahalli",2017,9,"SolarLight",188238,40.8,10,4,40,"2017-09-01",0.5313889,21.25555,2.125556,"Medium","Low","Medium","Medium"
"1454","Bellary","Kudligi",2015,2,"GobarGasPlant",255932,40.8,10,6,60,"2015-02-01",0.7224865,43.34919,4.334919,"Medium","Low","Medium","Medium"
"1455","Bellary","Siruguppa",2014,7,"CookStove",190388,40.8,161,43,6923,"2014-07-01",0.5374582,3720.823,23.1107,"Medium","Low","Medium","Medium"
"1456","Bellary","Hagaribommanahalli",2017,9,"CookStove",188238,40.8,139,13,1807,"2017-09-01",0.5313889,960.2197,6.908055,"Medium","Low","Medium","Medium"
"1457","Bellary","Hagaribommanahalli",2018,5,"SolarLight",188238,40.8,142,1,142,"2018-05-01",0.5313889,75.45722,0.5313889,"Medium","Low","Medium","Medium"
"1458","Bellary","Hagaribommanahalli",2018,1,"CookStove",188238,40.8,133,12,1596,"2018-01-01",0.5313889,848.0966,6.376667,"Medium","Low","Medium","Medium"
"1459","Bellary","Siruguppa",2015,8,"CookStove",190388,40.8,161,5,805,"2015-08-01",0.5374582,432.6539,2.687291,"Medium","Low","Medium","Medium"
"1460","Bellary","Hagaribommanahalli",2018,6,"SolarLight",188238,40.8,756,2,1512,"2018-06-01",0.5313889,803.46,1.062778,"Medium","Low","Medium","Medium"
"1461","Bellary","Hagaribommanahalli",2014,8,"CookStove",188238,40.8,404.3333,67,27090.33,"2014-08-01",0.5313889,14395.5,35.60305,"Medium","Low","Medium","Medium"
"1462","Bellary","Huvinahadagali",2017,12,"CookStove",27967,40.8,133,9,1197,"2017-12-01",0.0789498,94.50291,0.7105482,"Medium","Low","Medium","Medium"
"1463","Bellary","Hagaribommanahalli",2017,2,"SolarLight",188238,40.8,145,3,435,"2017-02-01",0.5313889,231.1542,1.594167,"Medium","Low","Medium","Medium"
"1464","Bellary","Sandur",2018,5,"CookStove",181097,40.8,133,6,798,"2018-05-01",0.5112301,407.9616,3.067381,"Medium","Low","Medium","Medium"
"1465","Bellary","Sandur",2017,3,"CookStove",181097,40.8,161,4,644,"2017-03-01",0.5112301,329.2322,2.04492,"Medium","Low","Medium","Medium"
"1466","Bellary","Sandur",2015,10,"SolarLight",181097,40.8,367,2.5,917.5,"2015-10-01",0.5112301,469.0536,1.278075,"Medium","Low","Medium","Medium"
"1467","Bellary","Kudligi",2017,10,"SolarLight",255932,40.8,10,1,10,"2017-10-01",0.7224865,7.224865,0.7224865,"Medium","Low","Medium","Medium"
"1468","Bellary","Hagaribommanahalli",2016,12,"SolarLight",188238,40.8,262.75,2.75,722.5625,"2016-12-01",0.5313889,383.9617,1.461319,"Medium","Low","Medium","Medium"
"1469","Bellary","Siruguppa",2015,11,"SolarLight",190388,40.8,187.5,2,375,"2015-11-01",0.5374582,201.5468,1.074916,"Medium","Low","Medium","Medium"
"1470","Bellary","Hosapete",2017,6,"CookStove",188965,40.8,161,3,483,"2017-06-01",0.5334412,257.6521,1.600324,"Medium","Low","Medium","Medium"
"1471","Bellary","Hagaribommanahalli",2016,10,"SolarLight",188238,40.8,10,1,10,"2016-10-01",0.5313889,5.313889,0.5313889,"Medium","Low","Medium","Medium"
"1472","Bellary","Hagaribommanahalli",2018,8,"CookStove",188238,40.8,396,92,36432,"2018-08-01",0.5313889,19359.56,48.88778,"Medium","Low","Medium","Medium"
"1473","Bellary","Sandur",2018,3,"SolarLight",181097,40.8,142,1,142,"2018-03-01",0.5112301,72.59467,0.5112301,"Medium","Low","Medium","Medium"
"1474","Bellary","Kudligi",2014,10,"GobarGasPlant",255932,40.8,240,1,240,"2014-10-01",0.7224865,173.3968,0.7224865,"Medium","Low","Medium","Medium"
"1475","Bellary","Kudligi",2014,8,"CookStove",255932,40.8,301.5,275,82912.5,"2014-08-01",0.7224865,59903.16,198.6838,"Medium","Low","Medium","Medium"
"1476","Bellary","Kudligi",2017,9,"CookStove",255932,40.8,133,27,3591,"2017-09-01",0.7224865,2594.449,19.50714,"Medium","Low","Medium","Medium"
"1477","Bellary","Huvinahadagali",2018,1,"CookStove",27967,40.8,133,1,133,"2018-01-01",0.0789498,10.50032,0.0789498,"Medium","Low","Medium","Medium"
"1478","Bellary","Hagaribommanahalli",2017,12,"CookStove",188238,40.8,133,35,4655,"2017-12-01",0.5313889,2473.615,18.59861,"Medium","Low","Medium","Medium"
"1479","Bellary","Kudligi",2015,5,"CookStove",255932,40.8,161,1,161,"2015-05-01",0.7224865,116.3203,0.7224865,"Medium","Low","Medium","Medium"
"1480","Bellary","Sandur",2014,10,"SolarLight",181097,40.8,319.5,1,319.5,"2014-10-01",0.5112301,163.338,0.5112301,"Medium","Low","Medium","Medium"
"1481","Bellary","Sandur",2016,1,"CookStove",181097,40.8,161,122,19642,"2016-01-01",0.5112301,10041.58,62.37007,"Medium","Low","Medium","Medium"
"1482","Bellary","Kudligi",2017,7,"SolarLight",255932,40.8,232,1,232,"2017-07-01",0.7224865,167.6169,0.7224865,"Medium","Low","Medium","Medium"
"1483","Bellary","Hagaribommanahalli",2017,5,"SolarLight",188238,40.8,10,1,10,"2017-05-01",0.5313889,5.313889,0.5313889,"Medium","Low","Medium","Medium"
"1484","Bellary","Siruguppa",2015,6,"SolarLight",190388,40.8,934,1,934,"2015-06-01",0.5374582,501.986,0.5374582,"Medium","Low","Medium","Medium"
"1485","Bellary","Sandur",2015,3,"SolarLight",181097,40.8,10,1,10,"2015-03-01",0.5112301,5.112301,0.5112301,"Medium","Low","Medium","Medium"
"1486","Bellary","Kudligi",2015,10,"CookStove",255932,40.8,301.5,20.5,6180.75,"2015-10-01",0.7224865,4465.509,14.81097,"Medium","Low","Medium","Medium"
"1487","Bellary","Kudligi",2014,11,"CookStove",255932,40.8,301.5,20.5,6180.75,"2014-11-01",0.7224865,4465.509,14.81097,"Medium","Low","Medium","Medium"
"1488","Bellary","Sandur",2017,10,"CookStove",181097,40.8,133,1,133,"2017-10-01",0.5112301,67.99361,0.5112301,"Medium","Low","Medium","Medium"
"1489","Bellary","Kudligi",2016,6,"SolarLight",255932,40.8,107,1,107,"2016-06-01",0.7224865,77.30606,0.7224865,"Medium","Low","Medium","Medium"
"1490","Bidar","Bhalki",2017,11,"SolarLight",237017,35.1,909,1,909,"2017-11-01",0.6690902,608.203,0.6690902,"Low","NA","High","Low"
"1491","Bidar","Bhalki",2018,7,"CookStove",237017,35.1,396,7,2772,"2018-07-01",0.6690902,1854.718,4.683631,"Low","NA","High","Low"
"1492","Bidar","Bhalki",2018,9,"GreenwayJumboStoveGJS1",237017,35.1,396,44,17424,"2018-09-01",0.6690902,11658.23,29.43997,"Low","NA","High","Low"
"1493","Bidar","Homnabad",2018,9,"GreenwayJumboStoveGJS1",262581,35.1,396,32,12672,"2018-09-01",0.7412564,9393.201,23.72021,"Low","NA","High","Low"
"1494","Bidar","Basavakalyan",2017,7,"SolarLight",275530,35.1,554,1,554,"2017-07-01",0.7778109,430.9073,0.7778109,"Low","NA","High","Low"
"1495","Bidar","Bidar",2018,9,"SolarLight",253921,35.1,50,4,200,"2018-09-01",0.7168096,143.3619,2.867238,"Low","NA","High","Low"
