"","Region","Year","specialization","seats"
"4025","South",2011,"infectious",6
"4026","South",2012,"infectious",6
"4027","South",2013,"infectious",6
"4028","South",2014,"infectious",8
"4029","South",2015,"infectious",8
"4030","South",2016,"infectious",12
"4031","South",2017,"infectious",12
"4032","South",2018,"infectious",12
"4033","South",1998,"interdiscipline",60
"4034","South",1999,"interdiscipline",60
"4035","South",2000,"interdiscipline",60
"4036","South",2001,"interdiscipline",60
"4037","South",2002,"interdiscipline",62
"4038","South",2003,"interdiscipline",64
"4039","South",2004,"interdiscipline",66
"4040","South",2005,"interdiscipline",66
"4041","South",2006,"interdiscipline",66
"4042","South",2007,"interdiscipline",66
"4043","South",2008,"interdiscipline",73
"4044","South",2009,"interdiscipline",99
"4045","South",2010,"interdiscipline",112
"4046","South",2011,"interdiscipline",155
"4047","South",2012,"interdiscipline",169
"4048","South",2013,"interdiscipline",182
"4049","South",2014,"interdiscipline",203
"4050","South",2015,"interdiscipline",273
"4051","South",2016,"interdiscipline",276
"4052","South",2017,"interdiscipline",289
"4053","South",2018,"interdiscipline",307
"4054","South",1998,"kidney",15
"4055","South",1999,"kidney",17
"4056","South",2000,"kidney",17
"4057","South",2001,"kidney",17
"4058","South",2002,"kidney",19
"4059","South",2003,"kidney",20
"4060","South",2004,"kidney",23
"4061","South",2005,"kidney",23
"4062","South",2006,"kidney",23
"4063","South",2007,"kidney",25
"4064","South",2008,"kidney",25
"4065","South",2009,"kidney",32
"4066","South",2010,"kidney",32
"4067","South",2011,"kidney",34
"4068","South",2012,"kidney",38
"4069","South",2013,"kidney",41
"4070","South",2014,"kidney",43
"4071","South",2015,"kidney",47
"4072","South",2016,"kidney",56
"4073","South",2017,"kidney",61
"4074","South",2018,"kidney",65
"4075","South",1998,"kids",165
"4076","South",1999,"kids",165
"4077","South",2000,"kids",165
"4078","South",2001,"kids",166
"4079","South",2002,"kids",166
"4080","South",2003,"kids",171
"4081","South",2004,"kids",180
"4082","South",2005,"kids",189
"4083","South",2006,"kids",204
"4084","South",2007,"kids",221
"4085","South",2008,"kids",230
"4086","South",2009,"kids",275
"4087","South",2010,"kids",300
"4088","South",2011,"kids",346
"4089","South",2012,"kids",359
"4090","South",2013,"kids",380
"4091","South",2014,"kids",438
"4092","South",2015,"kids",491
"4093","South",2016,"kids",535
"4094","South",2017,"kids",645
"4095","South",2018,"kids",719
"4096","South",1998,"liver",0
"4097","South",1999,"liver",0
"4098","South",2000,"liver",0
"4099","South",2001,"liver",0
"4100","South",2002,"liver",0
"4101","South",2003,"liver",0
"4102","South",2004,"liver",0
"4103","South",2005,"liver",0
"4104","South",2006,"liver",0
"4105","South",2007,"liver",0
"4106","South",2008,"liver",0
"4107","South",2009,"liver",0
"4108","South",2010,"liver",0
"4109","South",2011,"liver",1
"4110","South",2012,"liver",1
"4111","South",2013,"liver",3
"4112","South",2014,"liver",3
"4113","South",2015,"liver",5
"4114","South",2016,"liver",6
"4115","South",2017,"liver",6
"4116","South",2018,"liver",6
"4117","South",1998,"lung",16
"4118","South",1999,"lung",16
"4119","South",2000,"lung",17
"4120","South",2001,"lung",17
"4121","South",2002,"lung",17
"4122","South",2003,"lung",20
"4123","South",2004,"lung",22
"4124","South",2005,"lung",22
"4125","South",2006,"lung",27
"4126","South",2007,"lung",29
"4127","South",2008,"lung",29
"4128","South",2009,"lung",39
"4129","South",2010,"lung",46
"4130","South",2011,"lung",60
"4131","South",2012,"lung",83
"4132","South",2013,"lung",93
"4133","South",2014,"lung",108
"4134","South",2015,"lung",123
"4135","South",2016,"lung",131
"4136","South",2017,"lung",162
"4137","South",2018,"lung",194
"4138","South",1998,"microscopic",92
"4139","South",1999,"microscopic",93
"4140","South",2000,"microscopic",93
"4141","South",2001,"microscopic",93
"4142","South",2002,"microscopic",93
"4143","South",2003,"microscopic",106
"4144","South",2004,"microscopic",109
"4145","South",2005,"microscopic",112
"4146","South",2006,"microscopic",115
"4147","South",2007,"microscopic",115
"4148","South",2008,"microscopic",131
"4149","South",2009,"microscopic",171
"4150","South",2010,"microscopic",184
"4151","South",2011,"microscopic",221
"4152","South",2012,"microscopic",240
"4153","South",2013,"microscopic",250
"4154","South",2014,"microscopic",284
"4155","South",2015,"microscopic",330
"4156","South",2016,"microscopic",337
"4157","South",2017,"microscopic",354
"4158","South",2018,"microscopic",377
"4159","South",1998,"pain",0
"4160","South",1999,"pain",0
"4161","South",2000,"pain",0
"4162","South",2001,"pain",0
"4163","South",2002,"pain",0
"4164","South",2003,"pain",0
"4165","South",2004,"pain",0
"4166","South",2005,"pain",0
"4167","South",2006,"pain",0
"4168","South",2007,"pain",0
"4169","South",2008,"pain",0
"4170","South",2009,"pain",0
"4171","South",2010,"pain",0
"4172","South",2011,"pain",0
"4173","South",2012,"pain",0
"4174","South",2013,"pain",0
"4175","South",2014,"pain",0
"4176","South",2015,"pain",0
"4177","South",2016,"pain",0
"4178","South",2017,"pain",0
"4179","South",2018,"pain",0
"4180","South",1998,"pathology",254
"4181","South",1999,"pathology",254
"4182","South",2000,"pathology",254
"4183","South",2001,"pathology",258
"4184","South",2002,"pathology",258
"4185","South",2003,"pathology",272
"4186","South",2004,"pathology",272
"4187","South",2005,"pathology",283
"4188","South",2006,"pathology",289
"4189","South",2007,"pathology",298
"4190","South",2008,"pathology",320
"4191","South",2009,"pathology",371
"4192","South",2010,"pathology",407
"4193","South",2011,"pathology",450
"4194","South",2012,"pathology",474
"4195","South",2013,"pathology",487
"4196","South",2014,"pathology",515
"4197","South",2015,"pathology",567
"4198","South",2016,"pathology",594
"4199","South",2017,"pathology",616
"4200","South",2018,"pathology",690
"4201","South",1998,"pharma",80
"4202","South",1999,"pharma",80
"4203","South",2000,"pharma",80
"4204","South",2001,"pharma",80
"4205","South",2002,"pharma",80
"4206","South",2003,"pharma",85
"4207","South",2004,"pharma",85
"4208","South",2005,"pharma",87
"4209","South",2006,"pharma",87
"4210","South",2007,"pharma",87
"4211","South",2008,"pharma",97
"4212","South",2009,"pharma",128
"4213","South",2010,"pharma",139
"4214","South",2011,"pharma",187
"4215","South",2012,"pharma",207
"4216","South",2013,"pharma",224
"4217","South",2014,"pharma",258
"4218","South",2015,"pharma",297
"4219","South",2016,"pharma",299
"4220","South",2017,"pharma",311
"4221","South",2018,"pharma",338
"4222","South",1998,"physiology",64
"4223","South",1999,"physiology",64
"4224","South",2000,"physiology",64
"4225","South",2001,"physiology",65
"4226","South",2002,"physiology",65
"4227","South",2003,"physiology",69
"4228","South",2004,"physiology",69
"4229","South",2005,"physiology",73
"4230","South",2006,"physiology",73
"4231","South",2007,"physiology",73
"4232","South",2008,"physiology",86
"4233","South",2009,"physiology",112
"4234","South",2010,"physiology",135
"4235","South",2011,"physiology",197
"4236","South",2012,"physiology",206
"4237","South",2013,"physiology",226
"4238","South",2014,"physiology",246
"4239","South",2015,"physiology",293
"4240","South",2016,"physiology",293
"4241","South",2017,"physiology",300
"4242","South",2018,"physiology",324
"4243","South",1998,"plastic",24
"4244","South",1999,"plastic",24
"4245","South",2000,"plastic",24
"4246","South",2001,"plastic",24
"4247","South",2002,"plastic",24
"4248","South",2003,"plastic",25
"4249","South",2004,"plastic",25
"4250","South",2005,"plastic",28
"4251","South",2006,"plastic",28
"4252","South",2007,"plastic",31
"4253","South",2008,"plastic",34
"4254","South",2009,"plastic",35
"4255","South",2010,"plastic",39
"4256","South",2011,"plastic",42
"4257","South",2012,"plastic",45
"4258","South",2013,"plastic",51
"4259","South",2014,"plastic",55
"4260","South",2015,"plastic",64
"4261","South",2016,"plastic",64
"4262","South",2017,"plastic",64
"4263","South",2018,"plastic",75
"4264","South",1998,"psych",0
"4265","South",1999,"psych",0
"4266","South",2000,"psych",0
"4267","South",2001,"psych",0
"4268","South",2002,"psych",0
"4269","South",2003,"psych",0
"4270","South",2004,"psych",0
"4271","South",2005,"psych",0
"4272","South",2006,"psych",0
"4273","South",2007,"psych",0
"4274","South",2008,"psych",0
"4275","South",2009,"psych",0
"4276","South",2010,"psych",0
"4277","South",2011,"psych",0
"4278","South",2012,"psych",0
"4279","South",2013,"psych",0
"4280","South",2014,"psych",0
"4281","South",2015,"psych",12
"4282","South",2016,"psych",12
"4283","South",2017,"psych",20
"4284","South",2018,"psych",20
"4285","South",1998,"public_health",79
"4286","South",1999,"public_health",79
"4287","South",2000,"public_health",80
"4288","South",2001,"public_health",80
"4289","South",2002,"public_health",80
"4290","South",2003,"public_health",80
"4291","South",2004,"public_health",80
"4292","South",2005,"public_health",85
"4293","South",2006,"public_health",86
"4294","South",2007,"public_health",86
"4295","South",2008,"public_health",94
"4296","South",2009,"public_health",122
"4297","South",2010,"public_health",139
"4298","South",2011,"public_health",193
"4299","South",2012,"public_health",221
"4300","South",2013,"public_health",231
"4301","South",2014,"public_health",261
"4302","South",2015,"public_health",302
"4303","South",2016,"public_health",313
"4304","South",2017,"public_health",322
"4305","South",2018,"public_health",367
"4306","South",1998,"radiation",156
"4307","South",1999,"radiation",159
"4308","South",2000,"radiation",160
"4309","South",2001,"radiation",160
"4310","South",2002,"radiation",166
"4311","South",2003,"radiation",173
"4312","South",2004,"radiation",175
"4313","South",2005,"radiation",178
"4314","South",2006,"radiation",188
"4315","South",2007,"radiation",198
"4316","South",2008,"radiation",205
"4317","South",2009,"radiation",257
"4318","South",2010,"radiation",278
"4319","South",2011,"radiation",325
"4320","South",2012,"radiation",366
"4321","South",2013,"radiation",377
"4322","South",2014,"radiation",434
"4323","South",2015,"radiation",471
"4324","South",2016,"radiation",518
"4325","South",2017,"radiation",596
"4326","South",2018,"radiation",694
"4327","South",1998,"rehab",10
"4328","South",1999,"rehab",10
"4329","South",2000,"rehab",10
"4330","South",2001,"rehab",14
"4331","South",2002,"rehab",14
"4332","South",2003,"rehab",15
"4333","South",2004,"rehab",15
"4334","South",2005,"rehab",15
"4335","South",2006,"rehab",15
"4336","South",2007,"rehab",15
"4337","South",2008,"rehab",15
"4338","South",2009,"rehab",15
"4339","South",2010,"rehab",17
"4340","South",2011,"rehab",19
"4341","South",2012,"rehab",20
"4342","South",2013,"rehab",20
"4343","South",2014,"rehab",21
"4344","South",2015,"rehab",28
"4345","South",2016,"rehab",30
"4346","South",2017,"rehab",32
"4347","South",2018,"rehab",34
"4348","South",1998,"reproduction",458
"4349","South",1999,"reproduction",462
"4350","South",2000,"reproduction",463
"4351","South",2001,"reproduction",464
"4352","South",2002,"reproduction",464
"4353","South",2003,"reproduction",472
"4354","South",2004,"reproduction",472
"4355","South",2005,"reproduction",497
"4356","South",2006,"reproduction",508
"4357","South",2007,"reproduction",517
"4358","South",2008,"reproduction",530
"4359","South",2009,"reproduction",596
"4360","South",2010,"reproduction",622
"4361","South",2011,"reproduction",666
"4362","South",2012,"reproduction",691
"4363","South",2013,"reproduction",709
"4364","South",2014,"reproduction",753
"4365","South",2015,"reproduction",791
"4366","South",2016,"reproduction",848
"4367","South",2017,"reproduction",950
"4368","South",2018,"reproduction",1031
"4369","South",1998,"research",0
"4370","South",1999,"research",0
"4371","South",2000,"research",0
"4372","South",2001,"research",0
"4373","South",2002,"research",0
"4374","South",2003,"research",0
"4375","South",2004,"research",0
"4376","South",2005,"research",0
"4377","South",2006,"research",0
"4378","South",2007,"research",0
"4379","South",2008,"research",0
"4380","South",2009,"research",0
"4381","South",2010,"research",0
"4382","South",2011,"research",0
"4383","South",2012,"research",0
"4384","South",2013,"research",0
"4385","South",2014,"research",0
"4386","South",2015,"research",0
"4387","South",2016,"research",0
"4388","South",2017,"research",0
"4389","South",2018,"research",0
"4390","South",1998,"skin",100
"4391","South",1999,"skin",102
"4392","South",2000,"skin",103
"4393","South",2001,"skin",105
"4394","South",2002,"skin",106
"4395","South",2003,"skin",111
"4396","South",2004,"skin",112
"4397","South",2005,"skin",117
"4398","South",2006,"skin",128
"4399","South",2007,"skin",133
"4400","South",2008,"skin",143
"4401","South",2009,"skin",170
"4402","South",2010,"skin",183
"4403","South",2011,"skin",205
"4404","South",2012,"skin",228
"4405","South",2013,"skin",233
"4406","South",2014,"skin",278
"4407","South",2015,"skin",299
"4408","South",2016,"skin",317
"4409","South",2017,"skin",359
"4410","South",2018,"skin",402
"4411","South",1998,"sport",0
"4412","South",1999,"sport",0
"4413","South",2000,"sport",0
"4414","South",2001,"sport",0
"4415","South",2002,"sport",0
"4416","South",2003,"sport",0
"4417","South",2004,"sport",0
"4418","South",2005,"sport",0
"4419","South",2006,"sport",0
"4420","South",2007,"sport",0
"4421","South",2008,"sport",0
"4422","South",2009,"sport",0
"4423","South",2010,"sport",1
"4424","South",2011,"sport",1
"4425","South",2012,"sport",1
"4426","South",2013,"sport",1
"4427","South",2014,"sport",1
"4428","South",2015,"sport",1
"4429","South",2016,"sport",2
"4430","South",2017,"sport",2
"4431","South",2018,"sport",2
"4432","South",1998,"std",103
"4433","South",1999,"std",105
"4434","South",2000,"std",106
"4435","South",2001,"std",108
"4436","South",2002,"std",109
"4437","South",2003,"std",114
"4438","South",2004,"std",115
"4439","South",2005,"std",120
"4440","South",2006,"std",131
"4441","South",2007,"std",136
"4442","South",2008,"std",146
"4443","South",2009,"std",173
"4444","South",2010,"std",186
"4445","South",2011,"std",208
"4446","South",2012,"std",231
"4447","South",2013,"std",236
"4448","South",2014,"std",281
"4449","South",2015,"std",302
"4450","South",2016,"std",318
"4451","South",2017,"std",360
"4452","South",2018,"std",403
"4453","South",1998,"transport",10
"4454","South",1999,"transport",10
"4455","South",2000,"transport",10
"4456","South",2001,"transport",10
"4457","South",2002,"transport",10
"4458","South",2003,"transport",10
"4459","South",2004,"transport",10
"4460","South",2005,"transport",10
"4461","South",2006,"transport",10
"4462","South",2007,"transport",10
"4463","South",2008,"transport",10
"4464","South",2009,"transport",10
"4465","South",2010,"transport",10
"4466","South",2011,"transport",10
"4467","South",2012,"transport",10
"4468","South",2013,"transport",10
"4469","South",2014,"transport",10
"4470","South",2015,"transport",10
"4471","South",2016,"transport",10
"4472","South",2017,"transport",10
"4473","South",2018,"transport",17
"4474","South",1998,"tropical",0
"4475","South",1999,"tropical",0
"4476","South",2000,"tropical",0
"4477","South",2001,"tropical",0
"4478","South",2002,"tropical",0
"4479","South",2003,"tropical",0
"4480","South",2004,"tropical",0
"4481","South",2005,"tropical",0
"4482","South",2006,"tropical",0
"4483","South",2007,"tropical",0
"4484","South",2008,"tropical",0
"4485","South",2009,"tropical",0
"4486","South",2010,"tropical",0
"4487","South",2011,"tropical",0
"4488","South",2012,"tropical",0
"4489","South",2013,"tropical",0
"4490","South",2014,"tropical",0
"4491","South",2015,"tropical",0
"4492","South",2016,"tropical",0
"4493","South",2017,"tropical",1
"4494","South",2018,"tropical",1
"4495","South",1998,"urine",86
"4496","South",1999,"urine",86
"4497","South",2000,"urine",86
"4498","South",2001,"urine",91
"4499","South",2002,"urine",92
"4500","South",2003,"urine",100
"4501","South",2004,"urine",100
"4502","South",2005,"urine",104
"4503","South",2006,"urine",105
"4504","South",2007,"urine",108
"4505","South",2008,"urine",110
"4506","South",2009,"urine",126
"4507","South",2010,"urine",133
"4508","South",2011,"urine",141
"4509","South",2012,"urine",153
"4510","South",2013,"urine",162
"4511","South",2014,"urine",180
"4512","South",2015,"urine",194
"4513","South",2016,"urine",202
"4514","South",2017,"urine",207
"4515","South",2018,"urine",227
"4516","West",1998,"addiction",0
"4517","West",1999,"addiction",0
"4518","West",2000,"addiction",0
"4519","West",2001,"addiction",0
"4520","West",2002,"addiction",0
"4521","West",2003,"addiction",0
"4522","West",2004,"addiction",0
"4523","West",2005,"addiction",0
"4524","West",2006,"addiction",0
"4525","West",2007,"addiction",0
"4526","West",2008,"addiction",0
"4527","West",2009,"addiction",0
"4528","West",2010,"addiction",0
"4529","West",2011,"addiction",0
"4530","West",2012,"addiction",0
"4531","West",2013,"addiction",0
"4532","West",2014,"addiction",0
"4533","West",2015,"addiction",0
"4534","West",2016,"addiction",0
"4535","West",2017,"addiction",0
"4536","West",2018,"addiction",0
"4537","West",1998,"admin1",10
"4538","West",1999,"admin1",10
"4539","West",2000,"admin1",10
"4540","West",2001,"admin1",10
"4541","West",2002,"admin1",10
"4542","West",2003,"admin1",10
"4543","West",2004,"admin1",10
"4544","West",2005,"admin1",10
"4545","West",2006,"admin1",10
"4546","West",2007,"admin1",10
"4547","West",2008,"admin1",10
"4548","West",2009,"admin1",10
"4549","West",2010,"admin1",10
"4550","West",2011,"admin1",10
"4551","West",2012,"admin1",10
"4552","West",2013,"admin1",10
"4553","West",2014,"admin1",10
"4554","West",2015,"admin1",10
"4555","West",2016,"admin1",10
"4556","West",2017,"admin1",10
"4557","West",2018,"admin1",14
"4558","West",1998,"anatomy",55
"4559","West",1999,"anatomy",55
"4560","West",2000,"anatomy",55
"4561","West",2001,"anatomy",55
"4562","West",2002,"anatomy",55
"4563","West",2003,"anatomy",59
"4564","West",2004,"anatomy",70
"4565","West",2005,"anatomy",74
"4566","West",2006,"anatomy",74
"4567","West",2007,"anatomy",74
"4568","West",2008,"anatomy",74
"4569","West",2009,"anatomy",83
"4570","West",2010,"anatomy",94
"4571","West",2011,"anatomy",111
"4572","West",2012,"anatomy",118
"4573","West",2013,"anatomy",125
"4574","West",2014,"anatomy",143
"4575","West",2015,"anatomy",171
"4576","West",2016,"anatomy",173
"4577","West",2017,"anatomy",180
"4578","West",2018,"anatomy",187
"4579","West",1998,"anesthesia",272
"4580","West",1999,"anesthesia",272
"4581","West",2000,"anesthesia",272
"4582","West",2001,"anesthesia",272
"4583","West",2002,"anesthesia",272
"4584","West",2003,"anesthesia",293
"4585","West",2004,"anesthesia",302
"4586","West",2005,"anesthesia",312
"4587","West",2006,"anesthesia",321
"4588","West",2007,"anesthesia",325
"4589","West",2008,"anesthesia",327
"4590","West",2009,"anesthesia",342
"4591","West",2010,"anesthesia",354
"4592","West",2011,"anesthesia",374
"4593","West",2012,"anesthesia",377
"4594","West",2013,"anesthesia",393
"4595","West",2014,"anesthesia",482
"4596","West",2015,"anesthesia",534
"4597","West",2016,"anesthesia",599
"4598","West",2017,"anesthesia",740
"4599","West",2018,"anesthesia",826
"4600","West",1998,"blood",6
"4601","West",1999,"blood",6
"4602","West",2000,"blood",6
"4603","West",2001,"blood",6
"4604","West",2002,"blood",6
"4605","West",2003,"blood",6
"4606","West",2004,"blood",6
"4607","West",2005,"blood",6
"4608","West",2006,"blood",8
"4609","West",2007,"blood",8
"4610","West",2008,"blood",8
"4611","West",2009,"blood",9
"4612","West",2010,"blood",12
"4613","West",2011,"blood",14
"4614","West",2012,"blood",18
"4615","West",2013,"blood",28
"4616","West",2014,"blood",34
"4617","West",2015,"blood",38
"4618","West",2016,"blood",42
"4619","West",2017,"blood",44
"4620","West",2018,"blood",48
"4621","West",1998,"bones",102
"4622","West",1999,"bones",102
"4623","West",2000,"bones",102
"4624","West",2001,"bones",102
"4625","West",2002,"bones",104
"4626","West",2003,"bones",125
"4627","West",2004,"bones",125
"4628","West",2005,"bones",137
"4629","West",2006,"bones",143
"4630","West",2007,"bones",143
"4631","West",2008,"bones",148
"4632","West",2009,"bones",166
"4633","West",2010,"bones",176
"4634","West",2011,"bones",197
"4635","West",2012,"bones",205
"4636","West",2013,"bones",223
"4637","West",2014,"bones",255
"4638","West",2015,"bones",278
"4639","West",2016,"bones",293
"4640","West",2017,"bones",397
"4641","West",2018,"bones",426
"4642","West",1998,"brain",30
"4643","West",1999,"brain",38
"4644","West",2000,"brain",38
"4645","West",2001,"brain",38
"4646","West",2002,"brain",38
"4647","West",2003,"brain",38
"4648","West",2004,"brain",38
"4649","West",2005,"brain",38
"4650","West",2006,"brain",38
"4651","West",2007,"brain",38
"4652","West",2008,"brain",38
"4653","West",2009,"brain",39
"4654","West",2010,"brain",39
"4655","West",2011,"brain",41
"4656","West",2012,"brain",41
"4657","West",2013,"brain",49
"4658","West",2014,"brain",52
"4659","West",2015,"brain",64
"4660","West",2016,"brain",71
"4661","West",2017,"brain",78
"4662","West",2018,"brain",79
"4663","West",1998,"cancer",25
"4664","West",1999,"cancer",25
"4665","West",2000,"cancer",25
"4666","West",2001,"cancer",35
"4667","West",2002,"cancer",35
"4668","West",2003,"cancer",35
"4669","West",2004,"cancer",35
"4670","West",2005,"cancer",35
"4671","West",2006,"cancer",35
"4672","West",2007,"cancer",35
"4673","West",2008,"cancer",35
"4674","West",2009,"cancer",35
"4675","West",2010,"cancer",35
"4676","West",2011,"cancer",36
"4677","West",2012,"cancer",38
"4678","West",2013,"cancer",44
"4679","West",2014,"cancer",45
"4680","West",2015,"cancer",45
"4681","West",2016,"cancer",49
"4682","West",2017,"cancer",52
"4683","West",2018,"cancer",58
"4684","West",1998,"chest",21
"4685","West",1999,"chest",21
"4686","West",2000,"chest",21
"4687","West",2001,"chest",21
"4688","West",2002,"chest",21
"4689","West",2003,"chest",21
"4690","West",2004,"chest",21
"4691","West",2005,"chest",21
"4692","West",2006,"chest",21
"4693","West",2007,"chest",21
"4694","West",2008,"chest",21
"4695","West",2009,"chest",22
"4696","West",2010,"chest",23
"4697","West",2011,"chest",23
"4698","West",2012,"chest",25
"4699","West",2013,"chest",30
"4700","West",2014,"chest",34
"4701","West",2015,"chest",34
"4702","West",2016,"chest",38
"4703","West",2017,"chest",38
"4704","West",2018,"chest",42
"4705","West",1998,"critical",0
"4706","West",1999,"critical",0
"4707","West",2000,"critical",0
"4708","West",2001,"critical",0
"4709","West",2002,"critical",0
"4710","West",2003,"critical",0
"4711","West",2004,"critical",0
"4712","West",2005,"critical",0
"4713","West",2006,"critical",0
"4714","West",2007,"critical",0
"4715","West",2008,"critical",0
"4716","West",2009,"critical",0
"4717","West",2010,"critical",0
"4718","West",2011,"critical",0
"4719","West",2012,"critical",2
"4720","West",2013,"critical",2
"4721","West",2014,"critical",2
"4722","West",2015,"critical",2
"4723","West",2016,"critical",4
"4724","West",2017,"critical",5
"4725","West",2018,"critical",5
"4726","West",1998,"diabetes",0
"4727","West",1999,"diabetes",0
"4728","West",2000,"diabetes",0
"4729","West",2001,"diabetes",0
"4730","West",2002,"diabetes",0
"4731","West",2003,"diabetes",0
"4732","West",2004,"diabetes",0
"4733","West",2005,"diabetes",0
"4734","West",2006,"diabetes",0
"4735","West",2007,"diabetes",0
"4736","West",2008,"diabetes",0
"4737","West",2009,"diabetes",0
"4738","West",2010,"diabetes",0
"4739","West",2011,"diabetes",0
"4740","West",2012,"diabetes",0
"4741","West",2013,"diabetes",0
"4742","West",2014,"diabetes",1
"4743","West",2015,"diabetes",1
"4744","West",2016,"diabetes",1
"4745","West",2017,"diabetes",1
"4746","West",2018,"diabetes",1
"4747","West",1998,"digestion",6
"4748","West",1999,"digestion",6
"4749","West",2000,"digestion",6
"4750","West",2001,"digestion",6
"4751","West",2002,"digestion",6
"4752","West",2003,"digestion",6
"4753","West",2004,"digestion",6
"4754","West",2005,"digestion",6
"4755","West",2006,"digestion",6
"4756","West",2007,"digestion",6
"4757","West",2008,"digestion",6
"4758","West",2009,"digestion",7
"4759","West",2010,"digestion",7
"4760","West",2011,"digestion",8
"4761","West",2012,"digestion",10
"4762","West",2013,"digestion",15
"4763","West",2014,"digestion",17
"4764","West",2015,"digestion",17
"4765","West",2016,"digestion",20
"4766","West",2017,"digestion",23
"4767","West",2018,"digestion",25
"4768","West",1998,"education",0
"4769","West",1999,"education",0
"4770","West",2000,"education",0
"4771","West",2001,"education",0
"4772","West",2002,"education",0
"4773","West",2003,"education",0
"4774","West",2004,"education",0
"4775","West",2005,"education",0
"4776","West",2006,"education",0
"4777","West",2007,"education",0
"4778","West",2008,"education",0
"4779","West",2009,"education",0
"4780","West",2010,"education",0
"4781","West",2011,"education",0
"4782","West",2012,"education",0
"4783","West",2013,"education",0
"4784","West",2014,"education",0
"4785","West",2015,"education",0
"4786","West",2016,"education",0
"4787","West",2017,"education",0
"4788","West",2018,"education",0
"4789","West",1998,"elderly",0
"4790","West",1999,"elderly",0
"4791","West",2000,"elderly",0
"4792","West",2001,"elderly",0
"4793","West",2002,"elderly",0
"4794","West",2003,"elderly",0
"4795","West",2004,"elderly",0
"4796","West",2005,"elderly",0
"4797","West",2006,"elderly",0
"4798","West",2007,"elderly",0
"4799","West",2008,"elderly",0
"4800","West",2009,"elderly",0
"4801","West",2010,"elderly",0
"4802","West",2011,"elderly",0
"4803","West",2012,"elderly",0
"4804","West",2013,"elderly",0
"4805","West",2014,"elderly",2
"4806","West",2015,"elderly",2
"4807","West",2016,"elderly",2
"4808","West",2017,"elderly",5
"4809","West",2018,"elderly",5
"4810","West",1998,"eye",96
"4811","West",1999,"eye",96
"4812","West",2000,"eye",96
"4813","West",2001,"eye",97
"4814","West",2002,"eye",98
"4815","West",2003,"eye",110
"4816","West",2004,"eye",111
"4817","West",2005,"eye",118
"4818","West",2006,"eye",120
"4819","West",2007,"eye",122
"4820","West",2008,"eye",122
"4821","West",2009,"eye",130
"4822","West",2010,"eye",138
"4823","West",2011,"eye",144
"4824","West",2012,"eye",149
"4825","West",2013,"eye",155
"4826","West",2014,"eye",173
"4827","West",2015,"eye",210
"4828","West",2016,"eye",238
"4829","West",2017,"eye",276
"4830","West",2018,"eye",301
"4831","West",1998,"forensics",19
"4832","West",1999,"forensics",19
"4833","West",2000,"forensics",19
"4834","West",2001,"forensics",19
"4835","West",2002,"forensics",19
"4836","West",2003,"forensics",22
"4837","West",2004,"forensics",22
"4838","West",2005,"forensics",22
"4839","West",2006,"forensics",22
"4840","West",2007,"forensics",25
"4841","West",2008,"forensics",25
"4842","West",2009,"forensics",26
"4843","West",2010,"forensics",32
"4844","West",2011,"forensics",39
"4845","West",2012,"forensics",41
"4846","West",2013,"forensics",55
"4847","West",2014,"forensics",58
"4848","West",2015,"forensics",73
"4849","West",2016,"forensics",87
"4850","West",2017,"forensics",91
"4851","West",2018,"forensics",100
"4852","West",1998,"heart",40
"4853","West",1999,"heart",40
"4854","West",2000,"heart",40
"4855","West",2001,"heart",40
"4856","West",2002,"heart",40
"4857","West",2003,"heart",40
"4858","West",2004,"heart",40
"4859","West",2005,"heart",40
"4860","West",2006,"heart",40
"4861","West",2007,"heart",40
"4862","West",2008,"heart",41
"4863","West",2009,"heart",44
"4864","West",2010,"heart",49
"4865","West",2011,"heart",51
"4866","West",2012,"heart",55
"4867","West",2013,"heart",69
"4868","West",2014,"heart",78
"4869","West",2015,"heart",80
"4870","West",2016,"heart",94
"4871","West",2017,"heart",95
"4872","West",2018,"heart",102
"4873","West",1998,"hormones",2
"4874","West",1999,"hormones",2
"4875","West",2000,"hormones",2
"4876","West",2001,"hormones",2
"4877","West",2002,"hormones",2
"4878","West",2003,"hormones",2
"4879","West",2004,"hormones",2
"4880","West",2005,"hormones",2
"4881","West",2006,"hormones",2
"4882","West",2007,"hormones",2
"4883","West",2008,"hormones",2
"4884","West",2009,"hormones",2
"4885","West",2010,"hormones",2
"4886","West",2011,"hormones",2
"4887","West",2012,"hormones",2
"4888","West",2013,"hormones",3
"4889","West",2014,"hormones",5
"4890","West",2015,"hormones",5
"4891","West",2016,"hormones",6
"4892","West",2017,"hormones",6
"4893","West",2018,"hormones",6
"4894","West",1998,"immunology",0
"4895","West",1999,"immunology",0
"4896","West",2000,"immunology",0
"4897","West",2001,"immunology",0
"4898","West",2002,"immunology",0
"4899","West",2003,"immunology",0
"4900","West",2004,"immunology",0
"4901","West",2005,"immunology",0
"4902","West",2006,"immunology",0
"4903","West",2007,"immunology",0
"4904","West",2008,"immunology",0
"4905","West",2009,"immunology",0
"4906","West",2010,"immunology",0
"4907","West",2011,"immunology",0
"4908","West",2012,"immunology",0
"4909","West",2013,"immunology",0
"4910","West",2014,"immunology",0
"4911","West",2015,"immunology",0
"4912","West",2016,"immunology",0
"4913","West",2017,"immunology",0
"4914","West",2018,"immunology",0
"4915","West",1998,"infectious",0
